Date,Close,High,Low,Open,Volume,agro_soja_close_lag_1d,agro_soja_close_lag_3d,agro_soja_close_lag_6d,agro_soja_close_lag_10d,agro_cambio_close_lag_1d,agro_cambio_close_lag_3d,agro_cambio_close_lag_6d,agro_cambio_close_lag_10d,target_3d,target_7d,target_15d,target_30d,Open_lag2d,Open_lag4d,Open_lag6d,High_lag2d,High_lag4d,High_lag6d,Low_lag2d,Low_lag4d,Low_lag6d,Close_lag2d,Close_lag4d,Close_lag6d
2019-12-02,6.282781600952148,6.439280951948225,6.201272439373899,6.2990841104854285,2735084,876.75,884.25,901.0,918.25,4.188,4.2318,4.1917,4.1948,1,1,1,1,6.511009036442668,5.937180130881283,5.868711011155221,6.732715773234408,6.054553985595703,5.940439638586232,6.367551027964276,5.907836667202679,5.852409255592891,6.383853912353516,6.054553985595703,5.920877456665039
2019-12-03,6.338207721710205,6.390373789586094,6.237135259765723,6.351249426795163,5087082,870.5,882.0,897.0,910.25,4.2361,4.2627,4.195,4.2164,1,1,1,1,6.292562254944143,6.054553073685127,5.937179502652877,6.325166142071194,6.537091255187988,5.937179502652877,6.21431315157841,6.031730842989395,5.885012681665012,6.259958744049072,6.537091255187988,5.917617321014404
2019-12-04,6.282781600952148,6.4034162586854455,6.279521174291896,6.357771037905943,1498948,871.0,876.75,892.5,911.5,4.2223,4.188,4.2254,4.1917,1,1,1,1,6.2990841104854285,6.511009036442668,5.937180130881283,6.439280951948225,6.732715773234408,6.054553985595703,6.201272439373899,6.367551027964276,5.907836667202679,6.282781600952148,6.383853912353516,6.054553985595703
2019-12-05,6.3186445236206055,6.357769634909732,6.233874577856634,6.295821918267216,1623578,878.0,870.5,884.25,905.0,4.204,4.2361,4.2318,4.195,1,1,1,1,6.351249426795163,6.292562254944143,6.054553073685127,6.390373789586094,6.325166142071194,6.537091255187988,6.237135259765723,6.21431315157841,6.031730842989395,6.338207721710205,6.259958744049072,6.537091255187988
2019-12-06,6.488185882568359,6.56643611376928,6.325166072494344,6.347989056594613,2762672,884.25,871.0,882.0,901.0,4.2061,4.2223,4.2627,4.1917,1,1,1,1,6.357771037905943,6.2990841104854285,6.511009036442668,6.4034162586854455,6.439280951948225,6.732715773234408,6.279521174291896,6.201272439373899,6.367551027964276,6.282781600952148,6.282781600952148,6.383853912353516
2019-12-09,6.709893226623535,6.709893226623535,6.488185747755513,6.488185747755513,2232450,889.5,878.0,876.75,897.0,4.1846,4.204,4.188,4.195,1,1,1,1,6.295821918267216,6.351249426795163,6.292562254944143,6.357769634909732,6.390373789586094,6.325166142071194,6.233874577856634,6.237135259765723,6.21431315157841,6.3186445236206055,6.338207721710205,6.259958744049072
2019-12-10,6.618601322174072,6.683809847116032,6.563174828437346,6.654466010892151,1361976,897.25,884.25,870.5,892.5,4.1189,4.2061,4.2361,4.2254,1,1,1,1,6.347989056594613,6.357771037905943,6.2990841104854285,6.56643611376928,6.4034162586854455,6.439280951948225,6.325166072494344,6.279521174291896,6.201272439373899,6.488185882568359,6.282781600952148,6.282781600952148
2019-12-11,6.876173496246338,6.928338811313597,6.585997817415204,6.618601327448225,3911204,901.25,889.5,871.0,884.25,4.1411,4.1846,4.2223,4.2318,1,1,1,1,6.488185747755513,6.295821918267216,6.351249426795163,6.709893226623535,6.357769634909732,6.390373789586094,6.488185747755513,6.233874577856634,6.237135259765723,6.709893226623535,6.3186445236206055,6.338207721710205
2019-12-12,6.81748628616333,7.065276440555346,6.8077057592147945,6.895735768999546,3984046,893.5,897.25,878.0,882.0,4.1446,4.1189,4.204,4.2627,1,1,1,1,6.654466010892151,6.347989056594613,6.357771037905943,6.683809847116032,6.56643611376928,6.4034162586854455,6.563174828437346,6.325166072494344,6.279521174291896,6.618601322174072,6.488185882568359,6.282781600952148
2019-12-13,6.804444313049316,6.977245404289548,6.7229351594073545,6.8403090028200655,2741134,898.25,901.25,884.25,876.75,4.1237,4.1411,4.2061,4.188,1,1,1,1,6.618601327448225,6.488185747755513,6.295821918267216,6.928338811313597,6.709893226623535,6.357769634909732,6.585997817415204,6.488185747755513,6.233874577856634,6.876173496246338,6.709893226623535,6.3186445236206055
2019-12-16,7.293505191802978,7.401098529925302,6.8109665124424215,6.840310355329631,4809992,907.5,893.5,889.5,870.5,4.0872,4.1446,4.1846,4.2361,1,1,1,1,6.895735768999546,6.654466010892151,6.347989056594613,7.065276440555346,6.683809847116032,6.56643611376928,6.8077057592147945,6.563174828437346,6.325166072494344,6.81748628616333,6.618601322174072,6.488185882568359
2019-12-17,7.345670700073242,7.450002839945618,7.150046621000582,7.28698302487306,2181388,922.0,898.25,897.25,871.0,4.0858,4.1237,4.1189,4.2223,1,1,1,1,6.8403090028200655,6.618601327448225,6.488185747755513,6.977245404289548,6.928338811313597,6.709893226623535,6.7229351594073545,6.585997817415204,6.488185747755513,6.804444313049316,6.876173496246338,6.709893226623535
2019-12-18,7.505428314208984,7.531511721857084,7.215253413979363,7.37501278089623,2406932,928.75,907.5,901.25,878.0,4.0619,4.0872,4.1411,4.204,1,1,1,1,6.840310355329631,6.895735768999546,6.654466010892151,7.401098529925302,7.065276440555346,6.683809847116032,6.8109665124424215,6.8077057592147945,6.563174828437346,7.293505191802978,6.81748628616333,6.618601322174072
2019-12-19,7.407617568969727,7.544554730338513,7.378274482755273,7.482607378925777,1719168,928.5,922.0,893.5,884.25,4.0702,4.0858,4.1446,4.2061,1,1,1,1,7.28698302487306,6.8403090028200655,6.618601327448225,7.450002839945618,6.977245404289548,6.928338811313597,7.150046621000582,6.7229351594073545,6.585997817415204,7.345670700073242,6.804444313049316,6.876173496246338
2019-12-20,7.759740352630615,7.792344616691809,7.391315931058999,7.433700721874576,3029598,924.5,928.75,898.25,889.5,4.0597,4.0619,4.1237,4.1846,1,1,0,0,7.37501278089623,6.840310355329631,6.895735768999546,7.531511721857084,7.401098529925302,7.065276440555346,7.215253413979363,6.8109665124424215,6.8077057592147945,7.505428314208984,7.293505191802978,6.81748628616333
2019-12-23,7.841249465942383,7.906457987458659,7.626063602330366,7.759739566510936,4187810,928.25,928.5,907.5,897.25,4.0688,4.0702,4.0872,4.1189,1,1,0,0,7.482607378925777,7.28698302487306,6.8403090028200655,7.544554730338513,7.450002839945618,6.977245404289548,7.378274482755273,7.150046621000582,6.7229351594073545,7.407617568969727,7.345670700073242,6.804444313049316
2019-12-26,8.141204833984375,8.141204833984375,7.828206972129091,7.893415487068795,2572218,936.5,928.25,928.75,893.5,4.0828,4.0799,4.0702,4.1237,1,1,0,0,7.433700721874576,7.37501278089623,6.840310355329631,7.792344616691809,7.531511721857084,7.401098529925302,7.391315931058999,7.215253413979363,6.8109665124424215,7.759740352630615,7.505428314208984,7.293505191802978
2019-12-27,8.08251953125,8.24553934610905,8.040133988105381,8.150987733096565,3697276,937.75,934.0,928.5,898.25,4.083,4.082,4.0597,4.0872,1,1,1,0,7.759739566510936,7.482607378925777,7.28698302487306,7.906457987458659,7.544554730338513,7.450002839945618,7.626063602330366,7.378274482755273,7.150046621000582,7.841249465942383,7.407617568969727,7.345670700073242
2019-12-30,8.085779190063477,8.209673876412337,8.027092272975276,8.069477059632337,1789106,929.5,936.5,924.5,907.5,4.0547,4.0828,4.0688,4.0858,1,1,1,0,7.893415487068795,7.433700721874576,7.37501278089623,8.141204833984375,7.792344616691809,7.531511721857084,7.828206972129091,7.391315931058999,7.215253413979363,8.141204833984375,7.759740352630615,7.505428314208984
2020-01-02,8.47376823425293,8.47376823425293,7.932542636914336,8.131427172587484,2619166,943.0,929.5,934.0,928.75,4.0168,4.0223,4.0828,4.0597,0,0,0,0,8.150987733096565,7.759739566510936,7.482607378925777,8.24553934610905,7.906457987458659,7.544554730338513,8.040133988105381,7.626063602330366,7.378274482755273,8.08251953125,7.841249465942383,7.407617568969727
2020-01-03,8.437901496887207,8.538974706181126,8.085779239731151,8.216195531517462,3276922,944.25,939.5,936.5,928.5,4.0163,4.0157,4.083,4.0688,0,0,0,0,8.069477059632337,7.893415487068795,7.433700721874576,8.209673876412337,8.141204833984375,7.792344616691809,8.027092272975276,7.828206972129091,7.391315931058999,8.085779190063477,8.141204833984375,7.759740352630615
2020-01-06,8.362913131713867,8.496589860520736,8.26510184546802,8.434641759444007,1861222,930.5,943.0,937.75,924.5,4.0234,4.0168,4.0547,4.0799,0,0,0,0,8.131427172587484,8.150987733096565,7.759739566510936,8.47376823425293,8.24553934610905,7.906457987458659,7.932542636914336,8.040133988105381,7.626063602330366,8.47376823425293,8.08251953125,7.841249465942383
2020-01-07,8.150988578796387,8.392257899721942,8.05643695597377,8.379216192785849,2529384,932.75,944.25,929.5,928.25,4.057,4.0163,4.0223,4.082,0,0,0,0,8.216195531517462,8.069477059632337,7.893415487068795,8.538974706181126,8.209673876412337,8.141204833984375,8.085779239731151,8.027092272975276,7.828206972129091,8.437901496887207,8.085779190063477,8.141204833984375
2020-01-08,8.199893951416016,8.206415557128661,7.971666345106418,8.141207024642467,2732422,935.0,930.5,939.5,934.0,4.0604,4.0234,4.0157,4.0828,0,0,0,0,8.434641759444007,8.131427172587484,8.150987733096565,8.496589860520736,8.47376823425293,8.24553934610905,8.26510184546802,7.932542636914336,8.040133988105381,8.362913131713867,8.47376823425293,8.08251953125
2020-01-09,8.150988578796387,8.30422713036737,8.121645490654231,8.212935934278773,1904056,938.25,932.75,943.0,936.5,4.0662,4.057,4.0168,4.083,0,0,0,0,8.379216192785849,8.216195531517462,8.069477059632337,8.392257899721942,8.538974706181126,8.209673876412337,8.05643695597377,8.085779239731151,8.027092272975276,8.150988578796387,8.437901496887207,8.085779190063477
2020-01-10,8.092299461364746,8.388995204058846,7.987966586558443,8.164028077649126,2522850,933.75,935.0,944.25,937.75,4.0628,4.0604,4.0163,4.0547,0,1,0,0,8.141207024642467,8.434641759444007,8.131427172587484,8.206415557128661,8.496589860520736,8.47376823425293,7.971666345106418,8.26510184546802,7.932542636914336,8.199893951416016,8.362913131713867,8.47376823425293
2020-01-13,8.043394088745117,8.242277833438576,7.99448844725366,8.15098740298305,2420242,935.0,938.25,930.5,929.5,4.0921,4.0662,4.0234,4.0223,0,1,0,0,8.212935934278773,8.379216192785849,8.216195531517462,8.30422713036737,8.392257899721942,8.538974706181126,8.121645490654231,8.05643695597377,8.085779239731151,8.150988578796387,8.150988578796387,8.437901496887207
2020-01-14,8.017313003540039,8.164030709254183,7.870595297825895,8.095562496751855,2716692,929.25,933.75,932.75,939.5,4.0705,4.0628,4.057,4.0157,0,0,0,0,8.164028077649126,8.141207024642467,8.434641759444007,8.388995204058846,8.206415557128661,8.496589860520736,7.987966586558443,7.971666345106418,8.26510184546802,8.092299461364746,8.199893951416016,8.362913131713867
2020-01-15,7.890154838562012,8.053173863917346,7.759738564828421,7.997747380247255,2835272,928.5,935.0,935.0,943.0,4.1458,4.0921,4.0604,4.0168,1,0,0,0,8.15098740298305,8.212935934278773,8.379216192785849,8.242277833438576,8.30422713036737,8.392257899721942,7.99448844725366,8.121645490654231,8.05643695597377,8.043394088745117,8.150988578796387,8.150988578796387
2020-01-16,7.661927700042725,7.968404747847321,7.567376846756221,7.893416451432747,3790930,928.75,929.25,938.25,944.25,4.1313,4.0705,4.0662,4.0163,1,1,0,0,8.095562496751855,8.164028077649126,8.141207024642467,8.164030709254183,8.388995204058846,8.206415557128661,7.870595297825895,7.987966586558443,7.971666345106418,8.017313003540039,8.092299461364746,8.199893951416016
2020-01-17,7.498908996582031,7.736917858793651,7.498908996582031,7.694532316946458,4112064,924.0,928.5,933.75,930.5,4.1742,4.1458,4.0628,4.0234,1,1,0,0,7.997747380247255,8.15098740298305,8.212935934278773,8.053173863917346,8.242277833438576,8.30422713036737,7.759738564828421,7.99448844725366,8.121645490654231,7.890154838562012,8.043394088745117,8.150988578796387
2020-01-21,7.919499397277832,7.997748115259911,7.710833641112714,7.821687371104425,3020160,929.75,928.75,935.0,932.75,4.1616,4.1742,4.0705,4.0604,1,0,0,0,7.893416451432747,8.095562496751855,8.164028077649126,7.968404747847321,8.164030709254183,8.388995204058846,7.567376846756221,7.870595297825895,7.987966586558443,7.661927700042725,8.017313003540039,8.092299461364746
2020-01-22,8.199893951416016,8.199893951416016,7.844511211686394,7.991229657316302,3304268,916.0,924.0,929.25,935.0,4.1885,4.1836,4.1458,4.0662,0,0,0,0,7.694532316946458,7.997747380247255,8.15098740298305,7.736917858793651,8.053173863917346,8.242277833438576,7.498908996582031,7.759738564828421,7.99448844725366,7.498908996582031,7.890154838562012,8.043394088745117
2020-01-23,8.190112113952637,8.190112113952637,7.939061561429819,8.150987000719203,2166384,913.75,929.75,928.5,938.25,4.2109,4.1616,4.1313,4.0628,0,0,0,0,7.821687371104425,7.893416451432747,8.095562496751855,7.997748115259911,7.968404747847321,8.164030709254183,7.710833641112714,7.567376846756221,7.870595297825895,7.919499397277832,7.661927700042725,8.017313003540039
2020-01-24,8.01405143737793,8.22923807746806,7.948843661048551,8.190112960192042,1406504,909.5,916.0,928.75,933.75,4.1813,4.1885,4.1742,4.0921,0,0,0,0,7.991229657316302,7.694532316946458,7.997747380247255,8.199893951416016,7.736917858793651,8.053173863917346,7.844511211686394,7.498908996582031,7.759738564828421,8.199893951416016,7.498908996582031,7.890154838562012
2020-01-27,7.785823822021484,7.955364491477815,7.564116329677678,7.857552451027779,2704834,902.0,913.75,924.0,935.0,4.1691,4.2109,4.1836,4.0705,0,0,0,0,8.150987000719203,7.821687371104425,7.893416451432747,8.190112113952637,7.997748115259911,7.968404747847321,7.939061561429819,7.710833641112714,7.567376846756221,8.190112113952637,7.919499397277832,7.661927700042725
2020-01-28,7.753220081329346,7.916239908934262,7.632585800183005,7.883636394891698,4079878,897.25,909.5,929.75,929.25,4.1595,4.1813,4.1616,4.1458,0,0,0,0,8.190112960192042,7.991229657316302,7.694532316946458,8.22923807746806,8.199893951416016,7.736917858793651,7.948843661048551,7.844511211686394,7.498908996582031,8.01405143737793,8.199893951416016,7.498908996582031
2020-01-29,7.668449401855469,7.837989306166296,7.668449401855469,7.74017802549649,1468698,895.0,902.0,916.0,928.5,4.2061,4.1691,4.1885,4.1313,1,0,0,0,7.857552451027779,8.150987000719203,7.821687371104425,7.955364491477815,8.190112113952637,7.997748115259911,7.564116329677678,7.939061561429819,7.710833641112714,7.785823822021484,8.190112113952637,7.919499397277832
2020-01-30,7.466304779052734,7.502169472140768,7.23807792380319,7.502169472140768,2720564,893.0,897.25,913.75,928.75,4.1934,4.1595,4.2109,4.1742,1,0,1,0,7.883636394891698,8.190112960192042,7.991229657316302,7.916239908934262,8.22923807746806,8.199893951416016,7.632585800183005,7.948843661048551,7.844511211686394,7.753220081329346,8.01405143737793,8.199893951416016
2020-01-31,7.427181243896484,7.485868171660405,7.3424109026979165,7.479346565837704,1081740,876.25,895.0,909.5,924.0,4.2289,4.2061,4.1813,4.1836,1,0,0,0,7.74017802549649,7.857552451027779,8.150987000719203,7.837989306166296,7.955364491477815,8.190112113952637,7.668449401855469,7.564116329677678,7.939061561429819,7.668449401855469,7.785823822021484,8.190112113952637
2020-02-03,7.870593547821045,7.870593547821046,7.4271801023672115,7.4271801023672115,2688136,872.5,893.0,902.0,929.75,4.2422,4.1934,4.1691,4.1616,0,0,0,0,7.502169472140768,7.883636394891698,8.190112960192042,7.502169472140768,7.916239908934262,8.22923807746806,7.23807792380319,7.632585800183005,7.948843661048551,7.466304779052734,7.753220081329346,8.01405143737793
2020-02-04,7.772781848907471,8.027092844343391,7.756479717315946,7.919500280767239,1862916,877.0,876.25,897.25,916.0,4.2826,4.2289,4.1595,4.1885,0,0,0,0,7.479346565837704,7.74017802549649,7.857552451027779,7.485868171660405,7.837989306166296,7.955364491477815,7.3424109026979165,7.668449401855469,7.564116329677678,7.427181243896484,7.668449401855469,7.785823822021484
2020-02-05,7.681490421295166,7.909717998959922,7.661927864004605,7.8184268174012335,3417282,879.5,872.5,895.0,913.75,4.2468,4.2422,4.2061,4.2109,0,0,0,0,7.4271801023672115,7.502169472140768,7.883636394891698,7.870593547821046,7.502169472140768,7.916239908934262,7.4271801023672115,7.23807792380319,7.632585800183005,7.870593547821045,7.466304779052734,7.753220081329346
2020-02-06,7.5575971603393555,7.766262220203816,7.450003827342953,7.678231448200227,2133230,880.0,877.0,893.0,909.5,4.2537,4.2826,4.1934,4.1813,0,0,0,0,7.919500280767239,7.479346565837704,7.74017802549649,8.027092844343391,7.485868171660405,7.837989306166296,7.756479717315946,7.3424109026979165,7.668449401855469,7.772781848907471,7.427181243896484,7.668449401855469
2020-02-07,7.097880840301514,7.541295133459509,7.026152201438207,7.541295133459509,4150542,881.0,879.5,876.25,902.0,4.2336,4.2468,4.2289,4.1691,1,1,1,0,7.8184268174012335,7.4271801023672115,7.502169472140768,7.909717998959922,7.870593547821046,7.502169472140768,7.661927864004605,7.4271801023672115,7.23807792380319,7.681490421295166,7.870593547821045,7.466304779052734
2020-02-10,6.9935479164123535,7.114182192729672,6.872912887631034,7.091359959552667,2447830,882.0,880.0,872.5,897.25,4.2808,4.2537,4.2422,4.1595,1,1,1,1,7.678231448200227,7.919500280767239,7.479346565837704,7.766262220203816,8.027092844343391,7.485868171660405,7.450003827342953,7.756479717315946,7.3424109026979165,7.5575971603393555,7.772781848907471,7.427181243896484
2020-02-11,7.247859001159668,7.270681987032336,6.964204148419972,7.04245363323368,1920028,884.25,881.0,877.0,895.0,4.3204,4.2336,4.2826,4.2061,0,1,0,1,7.541295133459509,7.8184268174012335,7.4271801023672115,7.541295133459509,7.909717998959922,7.870593547821046,7.026152201438207,7.661927864004605,7.4271801023672115,7.097880840301514,7.681490421295166,7.870593547821045
2020-02-12,7.309804439544678,7.394574002808693,7.133742956689662,7.264158479749178,1890020,884.75,882.0,879.5,893.0,4.321,4.2808,4.2468,4.1934,0,0,0,1,7.091359959552667,7.678231448200227,7.919500280767239,7.114182192729672,7.766262220203816,8.027092844343391,6.872912887631034,7.450003827342953,7.756479717315946,6.9935479164123535,7.5575971603393555,7.772781848907471
2020-02-13,7.140264987945557,7.267420106316491,7.062015510687151,7.267420106316491,1093356,892.5,884.25,880.0,876.25,4.3275,4.3204,4.2537,4.2289,1,0,0,1,7.04245363323368,7.541295133459509,7.8184268174012335,7.270681987032336,7.541295133459509,7.909717998959922,6.964204148419972,7.026152201438207,7.661927864004605,7.247859001159668,7.097880840301514,7.681490421295166
2020-02-14,7.150046825408936,7.247858867741555,7.048974356583097,7.163088531381818,865150,896.25,884.75,881.0,872.5,4.3545,4.321,4.2336,4.2422,1,0,0,1,7.264158479749178,7.091359959552667,7.678231448200227,7.394574002808693,7.114182192729672,7.766262220203816,7.133742956689662,6.872912887631034,7.450003827342953,7.309804439544678,6.9935479164123535,7.5575971603393555
2020-02-18,7.1337432861328125,7.267419241065292,7.11744190934542,7.267419241065292,794002,893.75,892.5,882.0,877.0,4.297,4.3545,4.3204,4.2468,1,0,0,0,7.267420106316491,7.04245363323368,7.541295133459509,7.267420106316491,7.270681987032336,7.541295133459509,7.062015510687151,6.964204148419972,7.026152201438207,7.140264987945557,7.247859001159668,7.097880840301514
2020-02-19,7.511950969696045,7.521731496468753,7.14678622138239,7.172869632680216,4308084,892.25,896.25,884.25,879.5,4.3265,4.3468,4.321,4.2537,0,0,0,0,7.163088531381818,7.264158479749178,7.091359959552667,7.247858867741555,7.394574002808693,7.114182192729672,7.048974356583097,7.133742956689662,6.872912887631034,7.150046825408936,7.309804439544678,6.9935479164123535
2020-02-20,7.407617568969727,7.557596436417826,7.280462439624426,7.515210891660058,1638340,897.25,893.75,884.75,880.0,4.3548,4.297,4.3275,4.2336,0,0,0,0,7.267419241065292,7.267420106316491,7.04245363323368,7.267419241065292,7.267420106316491,7.270681987032336,7.11744190934542,7.062015510687151,6.964204148419972,7.1337432861328125,7.140264987945557,7.247859001159668
2020-02-21,7.528252124786377,7.538033403731365,7.185911124031558,7.368492740279477,1809192,892.75,892.25,892.5,881.0,4.364,4.3265,4.3545,4.2808,0,0,0,0,7.172869632680216,7.163088531381818,7.264158479749178,7.521731496468753,7.247858867741555,7.394574002808693,7.14678622138239,7.048974356583097,7.133742956689662,7.511950969696045,7.150046825408936,7.309804439544678
2020-02-26,6.98050594329834,7.163088316513854,6.908777315063096,7.163088316513854,2284238,879.0,890.5,892.25,884.75,4.3866,4.3923,4.3265,4.3275,0,0,0,0,7.515210891660058,7.267419241065292,7.267420106316491,7.557596436417826,7.267419241065292,7.267420106316491,7.280462439624426,7.11744190934542,7.062015510687151,7.407617568969727,7.1337432861328125,7.140264987945557
2020-02-27,6.7066330909729,6.928339074519018,6.530571571728668,6.928339074519018,3227070,881.0,874.25,897.25,892.5,4.3868,4.3898,4.3548,4.3545,1,0,0,0,7.368492740279477,7.172869632680216,7.163088531381818,7.538033403731365,7.521731496468753,7.247858867741555,7.185911124031558,7.14678622138239,7.048974356583097,7.528252124786377,7.511950969696045,7.150046825408936
2020-02-28,6.576216697692871,6.7033718195780185,6.39689550701504,6.654466177113875,2946350,886.25,879.0,892.75,896.25,4.4491,4.3866,4.364,4.3468,1,1,0,1,7.163088316513854,7.515210891660058,7.267419241065292,7.163088316513854,7.557596436417826,7.267419241065292,6.908777315063096,7.280462439624426,7.11744190934542,6.98050594329834,7.407617568969727,7.1337432861328125
2020-03-02,6.898995876312256,6.996807913448588,6.5859979594471545,6.634903601783344,2143394,883.5,881.0,890.5,893.75,4.4848,4.3868,4.3923,4.297,1,0,0,1,6.928339074519018,7.368492740279477,7.172869632680216,6.928339074519018,7.538033403731365,7.521731496468753,6.530571571728668,7.185911124031558,7.14678622138239,6.7066330909729,7.528252124786377,7.511950969696045
2020-03-03,6.820746421813965,7.1630881767997785,6.820746421813965,6.94138069116358,1890746,890.5,886.25,874.25,892.25,4.4413,4.4491,4.3898,4.3265,1,0,0,1,6.654466177113875,7.163088316513854,7.515210891660058,6.7033718195780185,7.163088316513854,7.557596436417826,6.39689550701504,6.908777315063096,7.280462439624426,6.576216697692871,6.98050594329834,7.407617568969727
2020-03-04,7.176129817962647,7.215254181130764,6.931599350190109,6.947902234167424,2964016,893.0,883.5,879.0,897.25,4.4724,4.4848,4.3866,4.3548,0,0,0,1,6.634903601783344,6.928339074519018,7.368492740279477,6.996807913448588,6.928339074519018,7.538033403731365,6.5859979594471545,6.530571571728668,7.185911124031558,6.898995876312256,6.7066330909729,7.528252124786377
2020-03-05,7.1598286628723145,7.427181398759889,7.048974905927697,7.0750583199062085,4211284,898.75,890.5,881.0,892.75,4.5132,4.4413,4.3868,4.364,0,0,1,1,6.94138069116358,6.654466177113875,7.163088316513854,7.1630881767997785,6.7033718195780185,7.163088316513854,6.820746421813965,6.39689550701504,6.908777315063096,6.820746421813965,6.576216697692871,6.98050594329834
2020-03-06,6.92833948135376,7.055495364925222,6.6120818668676415,6.846829569692468,3188592,889.0,893.0,886.25,890.5,4.5834,4.4724,4.4491,4.3923,0,0,1,1,6.947902234167424,6.634903601783344,6.928339074519018,7.215254181130764,6.996807913448588,6.928339074519018,6.931599350190109,6.5859979594471545,6.530571571728668,7.176129817962647,6.898995876312256,6.7066330909729
2020-03-09,6.475144386291504,6.625123248468449,6.276260632963949,6.357770540630908,12374186,883.25,898.75,883.5,874.25,4.6062,4.5132,4.4848,4.3898,0,0,1,1,7.0750583199062085,6.94138069116358,6.654466177113875,7.427181398759889,7.1630881767997785,6.7033718195780185,7.048974905927697,6.820746421813965,6.39689550701504,7.1598286628723145,6.820746421813965,6.576216697692871
2020-03-10,6.71967363357544,6.879433763657934,6.488185632583623,6.683809698120778,3644278,863.5,889.0,890.5,879.0,4.5898,4.5834,4.4413,4.3866,0,0,1,1,6.846829569692468,6.947902234167424,6.634903601783344,7.055495364925222,7.215254181130764,6.996807913448588,6.6120818668676415,6.931599350190109,6.5859979594471545,6.92833948135376,7.176129817962647,6.898995876312256
2020-03-11,6.409936904907227,6.700112610902322,5.901315253357095,6.553394920859324,3035406,873.0,883.25,893.0,881.0,4.7229,4.6062,4.4724,4.3868,0,1,1,1,6.357770540630908,7.0750583199062085,6.94138069116358,6.625123248468449,7.427181398759889,7.1630881767997785,6.276260632963949,7.048974905927697,6.820746421813965,6.475144386291504,7.1598286628723145,6.820746421813965
2020-03-12,6.064334869384766,6.132803448471168,5.594838352503098,5.86871116392074,6931606,867.75,863.5,898.75,886.25,4.6421,4.5898,4.5132,4.4491,1,0,1,1,6.683809698120778,6.846829569692468,6.947902234167424,6.879433763657934,7.055495364925222,7.215254181130764,6.488185632583623,6.6120818668676415,6.931599350190109,6.71967363357544,6.92833948135376,7.176129817962647
2020-03-13,6.511008739471436,6.732715466150991,6.064334483644013,6.52405044441681,6022170,855.0,873.0,889.0,883.5,4.8138,4.7229,4.5834,4.4848,0,0,1,1,6.553394920859324,6.357770540630908,7.0750583199062085,6.700112610902322,6.625123248468449,7.427181398759889,5.901315253357095,6.276260632963949,7.048974905927697,6.409936904907227,6.475144386291504,7.1598286628723145
2020-03-16,6.064334869384766,6.2664794277362565,5.7219938551127125,5.953481498993817,4026638,846.75,867.75,883.25,890.5,4.7902,4.6421,4.6062,4.4413,1,1,1,1,5.86871116392074,6.683809698120778,6.846829569692468,6.132803448471168,6.879433763657934,7.055495364925222,5.594838352503098,6.488185632583623,6.6120818668676415,6.064334869384766,6.71967363357544,6.92833948135376
2020-03-17,6.491446495056152,6.491446495056152,6.129543303923516,6.162146815395082,2531078,821.75,855.0,863.5,893.0,4.8526,4.8138,4.5898,4.4724,0,1,1,1,6.52405044441681,6.553394920859324,6.357770540630908,6.732715466150991,6.700112610902322,6.625123248468449,6.064334483644013,5.901315253357095,6.276260632963949,6.511008739471436,6.409936904907227,6.475144386291504
2020-03-18,6.21431303024292,6.455582316997044,6.064334550415674,6.1784483412482505,5539864,824.25,846.75,873.0,898.75,4.999,4.7902,4.7229,4.5132,0,1,1,1,5.953481498993817,5.86871116392074,6.683809698120778,6.2664794277362565,6.132803448471168,6.879433763657934,5.7219938551127125,5.594838352503098,6.488185632583623,6.064334869384766,6.064334869384766,6.71967363357544
2020-03-19,6.279520511627197,6.638164772783892,5.933919084431182,6.012168187323731,4701818,825.5,821.75,867.75,889.0,5.0097,4.8526,4.6421,4.5834,0,1,1,1,6.162146815395082,6.52405044441681,6.553394920859324,6.491446495056152,6.732715466150991,6.700112610902322,6.129543303923516,6.064334483644013,5.901315253357095,6.491446495056152,6.511008739471436,6.409936904907227
2020-03-20,6.413197040557861,6.827266630882243,6.015428075428055,6.520789594437601,3644278,843.25,824.25,855.0,883.25,5.104,4.999,4.8138,4.6062,1,1,1,1,6.1784483412482505,5.953481498993817,5.86871116392074,6.455582316997044,6.2664794277362565,6.132803448471168,6.064334550415674,5.7219938551127125,5.594838352503098,6.21431303024292,6.064334869384766,6.064334869384766
2020-03-23,5.999126434326172,6.357770316397292,5.738295340962392,6.286041690475858,3157374,862.5,825.5,846.75,863.5,5.0942,5.0097,4.7902,4.5898,1,1,1,1,6.012168187323731,6.162146815395082,6.52405044441681,6.638164772783892,6.491446495056152,6.732715466150991,5.933919084431182,6.129543303923516,6.064334483644013,6.279520511627197,6.491446495056152,6.511008739471436
2020-03-24,6.250176906585693,6.426238418663472,6.214312970400331,6.276260316512457,3546026,884.0,843.25,821.75,873.0,5.0455,5.104,4.8526,4.7229,1,1,1,1,6.520789594437601,6.1784483412482505,5.953481498993817,6.827266630882243,6.455582316997044,6.2664794277362565,6.015428075428055,6.064334550415674,5.7219938551127125,6.413197040557861,6.21431303024292,6.064334869384766
