Date,Close,High,Low,Open,Volume,agro_soja_close_lag_1d,agro_soja_close_lag_3d,agro_soja_close_lag_6d,agro_soja_close_lag_10d,agro_cambio_close_lag_1d,agro_cambio_close_lag_3d,agro_cambio_close_lag_6d,agro_cambio_close_lag_10d,target_3d,target_7d,target_15d,target_30d,Open_lag2d,Open_lag4d,Open_lag6d,High_lag2d,High_lag4d,High_lag6d,Low_lag2d,Low_lag4d,Low_lag6d,Close_lag2d,Close_lag4d,Close_lag6d
2022-03-17,12.571276664733888,12.887819956026693,12.571276664733888,12.887819956026693,316200,1649.25,1687.25,1686.5,1680.25,5.1632,5.0735,5.0588,5.0965,1,1,0,0,12.607454279485554,13.584213724553008,13.294802245252928,12.887821297748506,13.602301442905537,13.584213496636709,12.507969653656076,12.851642587288932,13.20436192998568,12.580322265625,13.00539207458496,13.56612491607666
2022-03-18,12.73406982421875,12.933039907803396,12.408483120407448,12.598408913258467,552300,1668.5,1658.75,1700.0,1676.25,5.0739,5.1214,5.0115,5.0309,1,1,0,0,12.661717784459151,12.99634819432434,13.529948617467562,12.887819887753066,12.99634819432434,13.56612491607666,12.51701257635282,12.526056289672852,13.276714527203875,12.878775596618652,12.526056289672852,13.56612491607666
2022-03-21,12.752157211303713,12.83355323274961,12.616495450538634,12.770244928565814,259600,1668.0,1649.25,1690.75,1674.25,5.0394,5.1632,5.0097,5.0606,0,0,0,0,12.887819956026693,12.607454279485554,13.584213724553008,12.887819956026693,12.887821297748506,13.602301442905537,12.571276664733888,12.507969653656076,12.851642587288932,12.571276664733888,12.580322265625,13.00539207458496
2022-03-22,12.8335542678833,12.878774858452411,12.643628477501853,12.75215823987213,752200,1691.0,1668.5,1687.25,1704.5,5.0178,5.0739,5.0735,5.1105,0,0,0,0,12.598408913258467,12.661717784459151,12.99634819432434,12.933039907803396,12.887819887753066,12.99634819432434,12.408483120407448,12.51701257635282,12.526056289672852,12.73406982421875,12.878775596618652,12.526056289672852
2022-03-23,13.06870174407959,13.330980156347916,12.598409805275844,12.815467623185263,446200,1696.5,1668.0,1658.75,1686.5,4.9352,5.0394,5.1214,5.0588,0,0,0,0,12.770244928565814,12.887819956026693,12.607454279485554,12.83355323274961,12.887819956026693,12.887821297748506,12.616495450538634,12.571276664733888,12.507969653656076,12.752157211303713,12.571276664733888,12.580322265625
2022-03-24,12.725025177001951,13.222449940773028,12.725025177001951,13.141053051472722,332700,1718.75,1691.0,1649.25,1700.0,4.91,5.0178,5.1632,5.0115,1,0,0,0,12.75215823987213,12.598408913258467,12.661717784459151,12.878774858452411,12.933039907803396,12.887819887753066,12.643628477501853,12.408483120407448,12.51701257635282,12.8335542678833,12.73406982421875,12.878775596618652
2022-03-25,12.670761108398438,12.869730323101225,12.48083532162868,12.77024571574983,645000,1700.75,1696.5,1668.5,1690.75,4.8242,4.9352,5.0739,5.0097,0,0,0,0,12.815467623185263,12.770244928565814,12.887819956026693,13.330980156347916,12.83355323274961,12.887819956026693,12.598409805275844,12.616495450538634,12.571276664733888,13.06870174407959,12.752157211303713,12.571276664733888
2022-03-28,12.842599868774414,12.85164416031319,12.589365743266438,12.725026666303648,210600,1710.25,1718.75,1668.0,1687.25,4.8263,4.91,5.0394,5.0735,0,0,0,0,13.141053051472722,12.75215823987213,12.598408913258467,13.222449940773028,12.878774858452411,12.933039907803396,12.725025177001951,12.643628477501853,12.408483120407448,12.725025177001951,12.8335542678833,12.73406982421875
2022-03-29,12.842599868774414,13.294804095579927,12.842599868774414,12.923996767601183,799200,1664.25,1700.75,1691.0,1658.75,4.7369,4.8242,5.0178,5.1214,0,0,0,0,12.77024571574983,12.815467623185263,12.770244928565814,12.869730323101225,13.330980156347916,12.83355323274961,12.48083532162868,12.598409805275844,12.616495450538634,12.670761108398438,13.06870174407959,12.752157211303713
2022-03-30,12.526056289672852,12.98730390360713,12.39943880716501,12.933039884325938,1178400,1643.0,1710.25,1696.5,1649.25,4.7641,4.8263,4.9352,5.1632,0,0,0,0,12.725026666303648,13.141053051472722,12.75215823987213,12.85164416031319,13.222449940773028,12.878774858452411,12.589365743266438,12.725025177001951,12.643628477501853,12.842599868774414,12.725025177001951,12.8335542678833
