Date,Close,High,Low,Open,Volume,agro_soja_close_lag_1d,agro_soja_close_lag_3d,agro_soja_close_lag_6d,agro_soja_close_lag_10d,agro_cambio_close_lag_1d,agro_cambio_close_lag_3d,agro_cambio_close_lag_6d,agro_cambio_close_lag_10d,Close_3d_fut,Close_7d_fut,Close_15d_fut,Close_30d_fut
2019-11-07,10.55787467956543,10.720303667444393,10.526638839868705,10.720303667444393,47500,915.0,925.75,916.0,933.25,3.992,3.9894,3.9967,4.0331,10.53913402557373,10.451672554016112,10.55787467956543,12.057218551635742
2019-11-08,10.589112281799316,10.589112281799316,10.457919126543128,10.55787524884738,29300,925.0,921.75,916.75,920.25,4.0823,4.0108,3.9862,4.0393,10.407941818237305,10.445425033569336,10.601605415344238,12.157175064086914
2019-11-11,10.451672554016112,10.564123498474942,10.40169448887564,10.489156996549768,32100,919.5,915.0,924.25,920.75,4.0995,3.992,4.016,4.0029,10.55787467956543,10.432930946350098,10.532886505126951,11.882296562194824
2019-11-12,10.53913402557373,10.557875053427036,10.407940872745852,10.451671526498163,46500,905.0,925.0,925.75,918.25,4.1334,4.0823,3.9894,3.9888,10.526639938354492,10.520392417907717,10.614100456237791,12.025981903076172
2019-11-13,10.407941818237305,10.545381198454429,10.37670597459693,10.464167290046822,68600,905.75,919.5,921.75,916.0,4.1513,4.0995,4.0108,3.9967,10.451672554016112,10.695316314697266,10.689067840576172,12.15092945098877
2019-11-14,10.55787467956543,10.607852738022734,10.407940504193515,10.414187910447044,125600,902.5,905.0,915.0,916.75,4.1679,4.1334,3.992,3.9862,10.445425033569336,10.59535789489746,10.757787704467772,12.157175064086914
2019-11-18,10.526639938354492,10.532887345259953,10.470414467776369,10.507897717638109,32300,918.25,902.5,919.5,925.75,4.1943,4.1679,4.0995,3.9894,10.432930946350098,10.526639938354492,11.10763454437256,12.119690895080566
2019-11-19,10.451672554016112,10.557876091386,10.451672554016112,10.507898026245527,64600,910.25,900.25,905.0,921.75,4.1948,4.1686,4.1334,4.0108,10.520392417907717,10.632843017578123,11.126376152038574,11.994747161865234
2019-11-21,10.445425033569336,10.595359227363607,10.439177626548192,10.489156882717332,54300,905.0,910.25,902.5,925.0,4.1917,4.1948,4.1679,4.0823,10.695316314697266,10.55787467956543,11.2388277053833,12.244635581970217
2019-11-22,10.432930946350098,10.526639664350764,10.3767054772355,10.451671975007631,26700,901.0,911.5,900.25,919.5,4.195,4.2164,4.1686,4.0995,10.59535789489746,10.601605415344238,11.532448768615724,12.063465118408203
2019-11-25,10.520392417907717,10.526639824745752,10.370458228507896,10.457919541098368,29800,897.0,905.0,918.25,905.0,4.1917,4.1917,4.1943,4.1334,10.526639938354492,10.532886505126951,11.61991024017334,12.400819778442385
2019-11-26,10.695316314697266,10.732799564434968,10.457919619359414,10.495402869097118,128400,892.5,901.0,910.25,905.75,4.195,4.195,4.1948,4.1513,10.632843017578123,10.614100456237791,11.51370906829834,12.694439888000488
2019-11-27,10.59535789489746,10.745293261406998,10.570369461526472,10.707808823994164,79900,884.25,897.0,911.5,902.5,4.2254,4.1917,4.2164,4.1679,10.55787467956543,10.689067840576172,11.557438850402832,12.500775337219238
2019-11-29,10.526639938354492,10.626596065699816,10.464167060870908,10.570370595121693,25100,882.0,892.5,905.0,900.25,4.2627,4.2254,4.195,4.1943,10.601605415344238,10.757787704467772,11.463727951049805,12.113444328308104
2019-12-02,10.632843017578123,10.639090424216231,10.307985021822445,10.507897267957947,183700,876.75,884.25,901.0,918.25,4.188,4.2318,4.1917,4.1948,10.532886505126951,11.10763454437256,11.901036262512209,11.994747161865234
2019-12-03,10.55787467956543,10.682820421494142,10.51414402736165,10.632842363036838,106000,870.5,882.0,897.0,910.25,4.2361,4.2627,4.195,4.2164,10.614100456237791,11.126376152038574,12.057218551635742,12.61947250366211
2019-12-04,10.601605415344238,10.620347634252566,10.539133735458307,10.55787476279572,65800,871.0,876.75,892.5,911.5,4.2223,4.188,4.2254,4.1917,10.689067840576172,11.2388277053833,12.157175064086914,12.963072776794434
2019-12-05,10.532886505126951,10.639090030906642,10.526639098719803,10.60160559246374,66200,878.0,870.5,884.25,905.0,4.204,4.2361,4.2318,4.195,10.757787704467772,11.532448768615724,11.882296562194824,12.906847953796388
2019-12-06,10.614100456237791,10.682820735475447,10.570369802748717,10.570369802748717,71700,884.25,871.0,882.0,901.0,4.2061,4.2223,4.2627,4.1917,11.10763454437256,11.61991024017334,12.025981903076172,12.944330215454102
2019-12-09,10.689067840576172,10.689067840576172,10.564122098497506,10.620347563275816,214600,889.5,878.0,876.75,897.0,4.1846,4.204,4.188,4.195,11.126376152038574,11.51370906829834,12.15092945098877,12.400819778442385
2019-12-10,10.757787704467772,10.89522826901022,10.682821207054614,10.689068613767542,180200,897.25,884.25,870.5,892.5,4.1189,4.2061,4.2361,4.2254,11.2388277053833,11.557438850402832,12.157175064086914,12.375828742980955
2019-12-11,11.10763454437256,11.10763454437256,10.8639904661061,10.8639904661061,118800,901.25,889.5,871.0,884.25,4.1411,4.1846,4.2223,4.2318,11.532448768615724,11.463727951049805,12.119690895080566,12.007240295410156
2019-12-12,11.126376152038574,11.20759124622108,11.063903277645332,11.15136577842426,72700,893.5,897.25,878.0,882.0,4.1446,4.1189,4.204,4.2627,11.61991024017334,11.901036262512209,11.994747161865234,11.807328224182127
2019-12-13,11.2388277053833,11.313795397090043,11.12012935666889,11.182602234496002,79700,898.25,901.25,884.25,876.75,4.1237,4.1411,4.2061,4.188,11.51370906829834,12.057218551635742,12.244635581970217,12.163421630859377
2019-12-16,11.532448768615724,11.557438396562391,11.2450751966553,11.2450751966553,93100,907.5,893.5,889.5,870.5,4.0872,4.1446,4.1846,4.2361,11.557438850402832,12.157175064086914,12.063465118408203,12.269623756408691
2019-12-17,11.61991024017334,11.651146080754264,11.46997606055722,11.532447741719066,73600,922.0,898.25,897.25,871.0,4.0858,4.1237,4.1189,4.2223,11.463727951049805,11.882296562194824,12.400819778442385,12.407066345214844
2019-12-18,11.51370906829834,11.65114846315704,11.382515889576286,11.65114846315704,94100,928.75,907.5,901.25,878.0,4.0619,4.0872,4.1411,4.204,11.901036262512209,12.025981903076172,12.694439888000488,12.36958122253418
2019-12-19,11.557438850402832,11.569933664866817,11.395009837084316,11.451235310601152,90600,928.5,922.0,893.5,884.25,4.0702,4.0858,4.1446,4.2061,12.057218551635742,12.15092945098877,12.500775337219238,12.125938415527344
2019-12-20,11.463727951049805,11.76359629189095,11.463727951049805,11.56368406466352,44500,924.5,928.75,898.25,889.5,4.0597,4.0619,4.1237,4.1846,12.157175064086914,12.157175064086914,12.113444328308104,11.869800567626951
2019-12-23,11.901036262512209,11.901036262512209,11.569932065970908,11.68238299746453,61800,928.25,928.5,907.5,897.25,4.0688,4.0702,4.0872,4.1189,11.882296562194824,12.119690895080566,11.994747161865234,11.788586616516112
2019-12-26,12.057218551635742,12.182164303168433,11.932273991674048,11.944768805141516,64300,936.5,928.25,928.75,893.5,4.0828,4.0799,4.0702,4.1237,12.025981903076172,11.994747161865234,12.61947250366211,12.088456153869627
2019-12-27,12.157175064086914,12.244637569578536,12.057218936300236,12.057218936300236,35500,937.75,934.0,928.5,898.25,4.083,4.082,4.0597,4.0872,12.15092945098877,12.244635581970217,12.963072776794434,12.394570350646973
2019-12-30,11.882296562194824,12.300863303078795,11.7511033969414,12.163422730758915,54400,929.5,936.5,924.5,907.5,4.0547,4.0828,4.0688,4.0858,12.157175064086914,12.063465118408203,12.906847953796388,12.244635581970217
2020-01-02,12.025981903076172,12.057217743079171,11.932273191496254,11.932273191496254,59600,943.0,929.5,934.0,928.75,4.0168,4.0223,4.0828,4.0597,12.119690895080566,12.400819778442385,12.944330215454102,12.188410758972168
2020-01-03,12.15092945098877,12.15092945098877,11.844812453951883,12.025983689276934,39700,944.25,939.5,936.5,928.5,4.0163,4.0157,4.083,4.0688,11.994747161865234,12.694439888000488,12.400819778442385,12.25088596343994
2020-01-06,12.157175064086914,12.244637569578536,11.907284744620217,11.93852177928545,44300,930.5,943.0,937.75,924.5,4.0234,4.0168,4.0547,4.0799,12.244635581970217,12.500775337219238,12.375828742980955,12.557000160217283
2020-01-07,12.119690895080566,12.244636641125386,12.088455054354831,12.244636641125386,39900,932.75,944.25,929.5,928.25,4.057,4.0163,4.0223,4.082,12.063465118408203,12.113444328308104,12.007240295410156,12.463292121887209
2020-01-08,11.994747161865234,12.213400445058044,11.994747161865236,12.088455882029445,27100,935.0,930.5,939.5,934.0,4.0604,4.0234,4.0157,4.0828,12.400819778442385,11.994747161865234,11.807328224182127,12.544506072998049
2020-01-09,12.244635581970217,12.269624014075124,12.057216979114608,12.057216979114608,44600,938.25,932.75,943.0,936.5,4.0662,4.057,4.0168,4.083,12.694439888000488,12.61947250366211,12.163421630859377,11.969758987426758
2020-01-10,12.063465118408203,12.538257272973954,12.063465118408203,12.269624759982852,114700,933.75,935.0,944.25,937.75,4.0628,4.0604,4.0163,4.0547,12.500775337219238,12.963072776794434,12.269623756408691,11.807328224182127
2020-01-13,12.400819778442385,12.46329265927614,12.169670476828813,12.188412698550268,61800,935.0,938.25,930.5,929.5,4.0921,4.0662,4.0234,4.0223,12.113444328308104,12.906847953796388,12.407066345214844,11.557438850402832
2020-01-14,12.694439888000488,12.775654984917296,12.3383460410125,12.400818917509046,88900,929.25,933.75,932.75,939.5,4.0705,4.0628,4.057,4.0157,11.994747161865234,12.944330215454102,12.36958122253418,12.119690895080566
2020-01-15,12.500775337219238,12.813138535475876,12.500775337219237,12.75066565751034,133100,928.5,935.0,935.0,943.0,4.1458,4.0921,4.0604,4.0168,12.61947250366211,12.400819778442385,12.125938415527344,12.30710792541504
2020-01-16,12.113444328308104,12.644461998451565,12.113444328308107,12.507022621531917,201000,928.75,929.25,938.25,944.25,4.1313,4.0705,4.0662,4.0163,12.963072776794434,12.375828742980955,11.869800567626951,12.744418144226074
2020-01-17,11.994747161865234,12.23839007260638,11.994747161865236,12.157174974645317,3495100,924.0,928.5,933.75,930.5,4.1742,4.1458,4.0628,4.0234,12.906847953796388,12.007240295410156,11.788586616516112,12.475786209106444
2020-01-21,12.61947250366211,12.931835672648091,12.538257412446036,12.61947250366211,143700,929.75,928.75,935.0,932.75,4.1616,4.1742,4.0705,4.0604,12.944330215454102,11.807328224182127,12.088456153869627,11.857306480407717
2020-01-22,12.963072776794434,12.963072776794434,12.49452797763319,12.713182455555978,125500,916.0,924.0,929.25,935.0,4.1885,4.1836,4.1458,4.0662,12.400819778442385,12.163421630859377,12.394570350646973,11.026419639587402
2020-01-23,12.906847953796388,12.969320835136369,12.694440872183112,12.969320835136369,71600,913.75,929.75,928.5,938.25,4.2109,4.1616,4.1313,4.0628,12.375828742980955,12.269623756408691,12.244635581970217,11.226332664489746
2020-01-24,12.944330215454102,13.10675921788032,12.888104745707675,12.975567249519342,67100,909.5,916.0,928.75,933.75,4.1813,4.1885,4.1742,4.0921,12.007240295410156,12.407066345214844,12.188410758972168,10.739046096801758
2020-01-27,12.400819778442385,12.931837478172667,12.319604675887172,12.869364597338912,180600,902.0,913.75,924.0,935.0,4.1691,4.2109,4.1836,4.0705,11.807328224182127,12.36958122253418,12.25088596343994,9.58330249786377
2020-01-28,12.375828742980955,12.675698298588918,12.325850682308122,12.494527083918046,84100,897.25,909.5,929.75,929.25,4.1595,4.1813,4.1616,4.1458,12.163421630859377,12.125938415527344,12.557000160217283,9.733237266540527
2020-01-29,12.007240295410156,12.507022101898038,12.007240295410156,12.500774695265203,79900,895.0,902.0,916.0,928.5,4.2061,4.1691,4.1885,4.1313,12.269623756408691,11.869800567626951,12.463292121887209,9.42712116241455
2020-01-30,11.807328224182127,11.919779162095358,11.576180133201376,11.913531755370068,84900,893.0,897.25,913.75,928.75,4.1934,4.1595,4.2109,4.1742,12.407066345214844,11.788586616516112,12.544506072998049,8.971070289611816
2020-01-31,12.163421630859377,12.18216385036394,11.788586773335709,11.80732780126932,80100,876.25,895.0,909.5,924.0,4.2289,4.2061,4.1813,4.1836,12.36958122253418,12.088456153869627,11.969758987426758,8.677450180053711
2020-02-03,12.269623756408691,12.375827271658638,12.069711537484276,12.163420241158745,78700,872.5,893.0,902.0,929.75,4.2422,4.1934,4.1691,4.1616,12.125938415527344,12.394570350646973,11.807328224182127,8.789899826049805
2020-02-04,12.407066345214844,12.5570005341165,12.29461540564585,12.29461540564585,124600,877.0,876.25,897.25,916.0,4.2826,4.2289,4.1595,4.1885,11.869800567626951,12.244635581970217,11.557438850402832,8.714933395385742
2020-02-05,12.36958122253418,12.556999842009514,12.313355755848674,12.52576280964482,71500,879.5,872.5,895.0,913.75,4.2468,4.2422,4.2061,4.2109,11.788586616516112,12.188410758972168,12.119690895080566,8.621224403381348
2020-02-06,12.125938415527344,12.482032246060236,12.125938415527344,12.369581311877017,55200,880.0,877.0,893.0,909.5,4.2537,4.2826,4.1934,4.1813,12.088456153869627,12.25088596343994,12.30710792541504,9.47709846496582
2020-02-07,11.869800567626951,12.19465855334956,11.869800567626951,12.132185680468911,96300,881.0,879.5,876.25,902.0,4.2336,4.2468,4.2289,4.1691,12.394570350646973,12.557000160217283,12.744418144226074,10.214276313781738
2020-02-10,11.788586616516112,12.119690815695517,11.55743734531853,11.882295329650454,91800,882.0,880.0,872.5,897.25,4.2808,4.2537,4.2422,4.1595,12.244635581970217,12.463292121887209,12.475786209106444,10.863991737365724
2020-02-11,12.088456153869627,12.307110633550476,11.807328795484104,11.807328795484104,59600,884.25,881.0,877.0,895.0,4.3204,4.2336,4.2826,4.2061,12.188410758972168,12.544506072998049,11.857306480407717,10.514144897460938
2020-02-12,12.394570350646973,12.432053596408297,12.11969043473185,12.11969043473185,41400,884.75,882.0,879.5,893.0,4.321,4.2808,4.2468,4.1934,12.25088596343994,11.969758987426758,11.026419639587402,10.520392417907717
2020-02-13,12.244635581970217,12.319602069855785,12.094701414628236,12.138432064489956,29600,892.5,884.25,880.0,876.25,4.3275,4.3204,4.2537,4.2289,12.557000160217283,11.807328224182127,11.226332664489746,10.83900260925293
2020-02-14,12.188410758972168,12.294614282017742,12.113443075587274,12.244636223618114,23700,896.25,884.75,881.0,872.5,4.3545,4.321,4.2336,4.2422,12.463292121887209,11.557438850402832,10.739046096801758,10.863991737365724
2020-02-18,12.25088596343994,12.338347284406389,12.094704352244923,12.144682420164484,49600,893.75,892.5,882.0,877.0,4.297,4.3545,4.3204,4.2468,12.544506072998049,12.119690895080566,9.58330249786377,10.707809448242188
2020-02-19,12.557000160217283,12.806890467612604,12.257131791342903,12.257131791342903,144600,892.25,896.25,884.25,879.5,4.3265,4.3468,4.321,4.2537,11.969758987426758,12.30710792541504,9.733237266540527,10.62034797668457
2020-02-20,12.463292121887209,12.557000843311789,12.325851551664853,12.557000843311789,54900,897.25,893.75,884.75,880.0,4.3548,4.297,4.3275,4.2336,11.807328224182127,12.744418144226074,9.42712116241455,10.807765007019045
2020-02-21,12.544506072998049,12.544506072998043,12.207154436382078,12.463292165233234,61000,892.75,892.25,892.5,881.0,4.364,4.3265,4.3545,4.2808,11.557438850402832,12.475786209106444,8.971070289611816,10.701562881469728
2020-02-26,11.969758987426758,11.994748618008796,11.85106062530442,11.85106062530442,108200,879.0,890.5,892.25,884.75,4.3866,4.3923,4.3265,4.3275,12.119690895080566,11.857306480407717,8.677450180053711,10.807765007019045
2020-02-27,11.807328224182127,11.963509817601391,11.557437913025506,11.807328224182127,72900,881.0,874.25,897.25,892.5,4.3868,4.3898,4.3548,4.3545,12.30710792541504,11.026419639587402,8.789899826049805,10.90147590637207
2020-02-28,11.557438850402832,11.869802062575882,11.220086009301816,11.732362678185332,131700,886.25,879.0,892.75,896.25,4.4491,4.3866,4.364,4.3468,12.744418144226074,11.226332664489746,8.714933395385742,10.826507568359377
2020-03-02,12.119690895080566,12.163421548724967,11.438739081435289,11.438739081435289,91500,883.5,881.0,890.5,893.75,4.4848,4.3868,4.3923,4.297,12.475786209106444,10.739046096801758,8.621224403381348,10.764036178588867
2020-03-03,12.30710792541504,12.313354139497102,11.90103489897509,12.175914789846695,60300,890.5,886.25,874.25,892.25,4.4413,4.4491,4.3898,4.3265,11.857306480407717,9.58330249786377,9.47709846496582,10.695316314697266
2020-03-04,12.744418144226074,12.744418144226076,12.288368164553397,12.432054948575578,119400,893.0,883.5,879.0,897.25,4.4724,4.4848,4.3866,4.3548,11.026419639587402,9.733237266540527,10.214276313781738,10.776529312133787
2020-03-05,12.475786209106444,12.744418761018258,12.394572298598057,12.619474191653728,78100,898.75,890.5,881.0,892.75,4.5132,4.4413,4.3868,4.364,11.226332664489746,9.42712116241455,10.863991737365724,10.99518585205078
2020-03-06,11.857306480407717,12.300862832592248,11.707372291260707,12.11344420248023,84500,889.0,893.0,886.25,890.5,4.5834,4.4724,4.4491,4.3923,10.739046096801758,8.971070289611816,10.514144897460938,11.326288223266602
2020-03-09,11.026419639587402,11.3825134619901,10.620347757752238,11.18260122426023,147500,883.25,898.75,883.5,874.25,4.6062,4.5132,4.4848,4.3898,9.58330249786377,8.677450180053711,10.520392417907717,11.738608360290527
2020-03-10,11.226332664489746,11.513707420054889,11.088893289306164,11.426246107808154,51800,863.5,889.0,890.5,879.0,4.5898,4.5834,4.4413,4.3866,9.733237266540527,8.789899826049805,10.83900260925293,11.8385648727417
2020-03-11,10.739046096801758,11.226331878423606,10.445423954982513,11.076397700111428,132400,873.0,883.25,893.0,881.0,4.7229,4.6062,4.4724,4.3868,9.42712116241455,8.714933395385742,10.863991737365724,11.738608360290527
2020-03-12,9.58330249786377,9.995621801865024,9.258444503326125,9.995621801865024,461800,867.75,863.5,898.75,886.25,4.6421,4.5898,4.5132,4.4491,8.971070289611816,8.621224403381348,10.707809448242188,12.01348876953125
2020-03-13,9.733237266540527,10.307985602333478,9.283434091618757,10.164298816278,229100,855.0,873.0,889.0,883.5,4.8138,4.7229,4.5834,4.4848,8.677450180053711,9.47709846496582,10.62034797668457,12.738168716430664
2020-03-16,9.42712116241455,9.42712116241455,8.74616931340253,9.245950536182631,116500,846.75,867.75,883.25,890.5,4.7902,4.6421,4.6062,4.4413,8.789899826049805,10.214276313781738,10.807765007019045,12.494526863098145
2020-03-17,8.971070289611816,9.589549837050402,8.971070289611816,9.583302430479648,284400,821.75,855.0,863.5,893.0,4.8526,4.8138,4.5898,4.4724,8.714933395385742,10.863991737365724,10.701562881469728,12.806890487670898
2020-03-18,8.677450180053711,8.677450180053711,8.121443452298193,8.440054069184576,299100,824.25,846.75,873.0,898.75,4.999,4.7902,4.7229,4.5132,8.621224403381348,10.514144897460938,10.807765007019045,12.900599479675291
2020-03-19,8.789899826049805,8.814888856992233,8.12144280150072,8.502525672319129,143700,825.5,821.75,867.75,889.0,5.0097,4.8526,4.6421,4.5834,9.47709846496582,10.520392417907717,10.90147590637207,13.056779861450195
2020-03-20,8.714933395385742,9.27718752798886,8.290119837086994,9.002307570951192,122500,843.25,824.25,855.0,883.25,5.104,4.999,4.8138,4.6062,10.214276313781738,10.83900260925293,10.826507568359377,13.181726455688477
2020-03-23,8.621224403381348,8.68369668565079,8.1214431662982,8.564998932288985,107300,862.5,825.5,846.75,863.5,5.0942,5.0097,4.7902,4.5898,10.863991737365724,10.863991737365724,10.764036178588867,13.41287612915039
2020-03-24,9.47709846496582,9.47709846496582,8.846124729263005,9.008553717900742,141900,884.0,843.25,821.75,873.0,5.0455,5.104,4.8526,4.7229,10.514144897460938,10.707809448242188,10.695316314697266,12.425806999206545
2020-03-25,10.214276313781738,10.214276313781738,9.452109981085936,9.620785789954928,135500,886.75,862.5,824.25,867.75,5.1417,5.0942,4.999,4.6421,10.520392417907717,10.62034797668457,10.776529312133787,12.93183708190918
2020-03-26,10.863991737365724,10.863991737365724,9.995622420856543,10.226771713630114,103200,881.5,884.0,825.5,855.0,5.0981,5.0455,5.0097,4.8138,10.83900260925293,10.807765007019045,10.99518585205078,12.769407272338867
2020-03-27,10.514144897460938,10.676573898781731,10.289243020005836,10.676573898781731,96800,880.25,886.75,843.25,846.75,5.0337,5.1417,5.104,4.7902,10.863991737365724,10.701562881469728,11.326288223266602,12.557000160217283
2020-03-30,10.520392417907717,10.745294297792954,10.05809503603218,10.51414501106968,86600,881.5,881.5,862.5,821.75,5.0226,5.0981,5.0942,4.8526,10.707809448242188,10.807765007019045,11.738608360290527,12.51326847076416
2020-03-31,10.83900260925293,11.24507450587304,10.23926468265613,10.670326205687802,173900,882.25,880.25,884.0,824.25,5.1046,5.0337,5.0455,4.999,10.62034797668457,10.90147590637207,11.8385648727417,12.781901359558104
2020-04-01,10.863991737365724,10.863991737365724,10.026858264293304,10.564123350717075,162500,886.0,881.5,886.75,825.5,5.1927,5.0226,5.1417,5.0097,10.807765007019045,10.826507568359377,11.738608360290527,12.525764465332031
2020-04-02,10.707809448242188,11.101387723025624,10.55787526456263,10.94520613274638,86000,862.75,882.25,881.5,843.25,5.2035,5.1046,5.0981,5.104,10.701562881469728,10.764036178588867,12.01348876953125,12.219646453857422
2020-04-03,10.62034797668457,10.70780928460162,10.201781273470043,10.639090196197204,98800,858.75,886.0,880.25,862.5,5.2482,5.1927,5.0337,5.0942,10.807765007019045,10.695316314697266,12.738168716430664,13.081769943237305
2020-04-06,10.807765007019045,10.920215936806605,10.6265949913609,10.6265949913609,127300,854.25,862.75,881.5,884.0,5.2553,5.2035,5.0226,5.0455,10.90147590637207,10.776529312133787,12.494526863098145,12.382076263427734
2020-04-07,10.701562881469728,11.46372986445048,10.701562881469728,10.751540946618375,207200,855.5,858.75,882.25,886.75,5.3485,5.2482,5.1046,5.1417,10.826507568359377,10.99518585205078,12.806890487670898,12.23838996887207
2020-04-08,10.807765007019045,10.807765007019045,10.420435350607342,10.426682756881196,150900,854.75,854.25,886.0,881.5,5.2853,5.2553,5.1927,5.0981,10.764036178588867,11.326288223266602,12.900599479675291,12.544506072998049
2020-04-09,10.90147590637207,10.90147590637207,10.651584398851792,10.651584398851792,126100,854.5,855.5,862.75,880.25,5.2217,5.3485,5.2035,5.0337,10.695316314697266,11.738608360290527,13.056779861450195,12.500775337219238
2020-04-13,10.826507568359377,10.913968875818536,10.582864673825457,10.620347921083532,68800,863.5,854.75,858.75,881.5,5.1058,5.2217,5.2553,5.1046,10.776529312133787,11.8385648727417,13.181726455688477,12.78814697265625
2020-04-14,10.764036178588867,11.245075819047406,10.695317081074156,10.807766838344897,161200,854.25,854.5,854.25,882.25,5.1055,5.1235,5.3485,5.1927,10.99518585205078,11.738608360290527,13.41287612915039,12.43205451965332
2020-04-15,10.695316314697266,11.382514390029616,10.47041443312899,10.620348623650832,131800,847.0,863.5,855.5,886.0,5.1985,5.1058,5.2853,5.2035,11.326288223266602,12.01348876953125,12.425806999206545,12.494526863098145
2020-04-16,10.776529312133787,11.145117946251286,10.62659513425783,10.91396867729402,76300,842.0,854.25,854.75,862.75,5.162,5.1055,5.2217,5.2482,11.738608360290527,12.738168716430664,12.93183708190918,12.494526863098145
2020-04-17,10.99518585205078,11.16386228096586,10.888982306982523,10.988938444508983,76700,836.75,847.0,854.5,858.75,5.237,5.1985,5.1235,5.2553,11.8385648727417,12.494526863098145,12.769407272338867,12.525764465332031
2020-04-20,11.326288223266602,11.326288223266602,10.682820844118863,10.90147530535888,110900,832.5,842.0,863.5,854.25,5.2309,5.162,5.1058,5.3485,11.738608360290527,12.806890487670898,12.557000160217283,12.706934928894045
2020-04-22,11.738608360290527,11.738608360290527,11.226331766692091,11.226331766692091,125400,830.75,832.5,847.0,854.75,5.3154,5.2309,5.1985,5.2217,12.01348876953125,12.900599479675291,12.51326847076416,12.519516944885254
2020-04-23,11.8385648727417,11.976004241514676,11.251321766946344,11.963509428470507,179000,834.75,826.5,842.0,854.5,5.315,5.2327,5.162,5.1235,12.738168716430664,13.056779861450195,12.781901359558104,12.48203182220459
2020-04-24,11.738608360290527,11.738608360290527,11.1013872151276,11.738608360290527,272900,839.25,830.75,836.75,863.5,5.4569,5.3154,5.237,5.1058,12.494526863098145,13.181726455688477,12.525764465332031,12.494526863098145
2020-04-27,12.01348876953125,12.494528398864595,11.744856218304289,11.894791607673216,218000,832.25,834.75,832.5,854.25,5.5331,5.315,5.2309,5.1055,12.806890487670898,13.41287612915039,12.219646453857422,12.182164192199709
2020-04-28,12.738168716430664,13.056779268435545,12.338344270732383,12.39456973235506,214400,829.0,839.25,826.5,847.0,5.5726,5.4569,5.2327,5.1985,12.900599479675291,12.425806999206545,13.081769943237305,12.113444328308104
2020-04-29,12.494526863098145,13.08176995930362,12.494526863098145,12.8818577201454,192300,826.0,832.25,830.75,842.0,5.6526,5.5331,5.3154,5.162,13.056779861450195,12.93183708190918,12.382076263427734,12.463292121887209
2020-04-30,12.806890487670898,12.844373735946158,12.400818588571138,12.432054430205358,155500,831.75,829.0,834.75,836.75,5.4974,5.5726,5.315,5.237,13.181726455688477,12.769407272338867,12.23838996887207,12.300864219665527
2020-05-04,12.900599479675291,13.025545232022722,12.557000448076373,13.025545232022722,199700,847.25,831.75,832.25,826.5,5.486,5.4974,5.5331,5.2327,13.41287612915039,12.557000160217283,12.544506072998049,12.325850486755373
2020-05-05,13.056779861450195,13.056779861450195,12.706933455574829,13.006801803468,123200,834.0,850.25,829.0,830.75,5.477,5.3348,5.5726,5.3154,12.425806999206545,12.51326847076416,12.500775337219238,12.363336563110352
2020-05-06,13.181726455688477,13.40038092035722,12.781900774371897,13.10675876807569,134400,838.25,847.25,826.0,834.75,5.5406,5.486,5.6526,5.315,12.93183708190918,12.781901359558104,12.78814697265625,12.088456153869627
2020-05-07,13.41287612915039,14.156300920366364,13.231706082635387,13.431618351164127,195100,830.5,834.0,831.75,839.25,5.5781,5.477,5.4974,5.4569,12.769407272338867,12.525764465332031,12.43205451965332,12.032231330871582
2020-05-08,12.425806999206545,13.431616826593714,12.094702788877331,13.431616826593714,374000,841.5,838.25,850.25,832.25,5.7152,5.5406,5.3348,5.5331,12.557000160217283,12.219646453857422,12.494526863098145,11.938520431518556
2020-05-11,12.93183708190918,13.019298397453753,12.42580783507573,12.42580783507573,273300,848.75,830.5,847.25,829.0,5.8287,5.5781,5.486,5.5726,12.51326847076416,13.081769943237305,12.494526863098145,12.232142448425291
2020-05-12,12.769407272338867,13.175479172486234,12.500774743936017,12.99430795414162,259400,852.25,841.5,834.0,826.0,5.477,5.7152,5.477,5.6526,12.781901359558104,12.382076263427734,12.525764465332031,12.494526863098145
2020-05-13,12.557000160217283,12.99430790026635,12.244636978080392,12.99430790026635,145000,849.25,848.75,838.25,831.75,5.8171,5.8287,5.5406,5.4974,12.525764465332031,12.23838996887207,12.706934928894045,12.494526863098145
2020-05-14,12.51326847076416,12.600729773228418,11.938520215490003,12.556999121996288,197100,836.0,852.25,830.5,850.25,5.8848,5.477,5.5781,5.3348,12.219646453857422,12.544506072998049,12.519516944885254,13.025546073913574
2020-05-15,12.781901359558104,12.86311645748776,12.263378503840933,12.507022606058872,127200,835.25,849.25,841.5,847.25,5.8864,5.8171,5.7152,5.486,13.081769943237305,12.500775337219238,12.48203182220459,13.094263076782228
2020-05-18,12.525764465332031,13.088019206507338,12.519518249604396,12.825634057815895,217700,838.5,836.0,848.75,834.0,5.8094,5.8848,5.8287,5.477,12.382076263427734,12.78814697265625,12.494526863098145,13.837689399719238
2020-05-19,12.219646453857422,12.67569757186812,12.219646453857422,12.538257019219325,139000,845.0,835.25,852.25,838.25,5.8552,5.8864,5.477,5.5406,12.23838996887207,12.43205451965332,12.182164192199709,13.862678527832031
2020-05-20,13.081769943237305,13.088017349649691,12.013487278137532,12.21964692346262,222500,842.5,838.5,849.25,830.5,5.719,5.8094,5.8171,5.5781,12.544506072998049,12.494526863098145,12.113444328308104,13.781463623046877
