Date,Close,High,Low,Open,Volume,agro_soja_close_lag_1d,agro_soja_close_lag_3d,agro_soja_close_lag_6d,agro_soja_close_lag_10d,agro_cambio_close_lag_1d,agro_cambio_close_lag_3d,agro_cambio_close_lag_6d,agro_cambio_close_lag_10d,target_3d,target_7d,target_15d,target_30d,OBV,FWMA,TEMA,HLC3,BB_upper,BB_middle,BB_lower
2018-10-26,8.20573902130127,8.270910750562292,8.0576209925054,8.0576209925054,33000,841.75,857.5,863.5,867.5,3.7311,3.6823,3.6862,3.7815,1,1,1,1,-669300,8.200282614806603,8.272641450184747,8.178090254789653,8.360307238512911,7.940528512001038,7.520749785489163
2018-10-29,8.324234008789062,8.342008015483955,8.182040825178941,8.182040825178941,39200,845.0,850.25,856.75,891.5,3.7049,3.6924,3.7203,3.7816,1,1,1,1,-630100,8.247816217356714,8.319872800852846,8.28276094981732,8.40684626929239,7.972804832458496,7.538763395624601
2018-10-30,8.30053424835205,8.501974852555806,8.259060817176003,8.324233109727468,42900,839.0,841.75,858.5,884.75,3.6416,3.7311,3.7109,3.7339,1,1,1,1,-673000,8.26806018947346,8.34364075408956,8.353856639361288,8.429762945106681,8.007261490821838,7.584760036536994
2018-10-31,8.413104057312012,8.45457749025623,8.294609745383058,8.347932327007449,20100,833.5,845.0,857.5,885.75,3.7158,3.7049,3.6823,3.7236,1,1,1,1,-652900,8.323689274565442,8.397289273697966,8.387430430983768,8.479613134332503,8.041457200050354,7.603301265768206
2018-11-01,8.893007278442383,8.946329863373794,8.353857701958985,8.460502306796322,74300,839.0,839.0,850.25,863.5,3.6946,3.6416,3.6924,3.6862,0,1,1,1,-578600,8.541535855306815,8.601502526218352,8.731064947925054,8.651810387393603,8.101891684532166,7.55197298167073
2018-11-05,8.99372673034668,9.06482331510915,8.673791816402847,8.88708157069026,131100,875.25,839.0,845.0,858.5,3.6949,3.6946,3.7049,3.7109,0,1,1,1,-447500,8.714783154443118,8.785466128643666,8.91078062061956,8.818957040930249,8.163435792922973,7.507914544915698
2018-11-06,8.987801551818848,9.124069859810463,8.827833818063043,9.005575556116577,73600,873.0,869.0,839.0,857.5,3.7,3.7207,3.6416,3.6823,0,0,1,1,-521100,8.819428149391623,8.9154736386898,8.979901743230785,8.95709667513388,8.217111515998841,7.477126356863804
2018-11-07,8.88708209991455,9.124070729902089,8.869308093921852,9.124070729902089,49000,872.0,875.25,833.5,850.25,3.7246,3.6949,3.7158,3.6924,1,1,1,1,-570100,8.845626852333424,8.970837140849817,8.960153641246164,9.048317347786691,8.266031718254089,7.483746088721486
2018-11-08,8.780437469482422,9.064824407839504,8.721190590884424,8.887082641994514,38700,867.75,873.0,839.0,841.75,3.7599,3.7,3.6946,3.7311,1,1,1,1,-608800,8.82101484437985,8.967759045846694,8.855484156068783,9.107082651629295,8.307656598091125,7.508230544552955
2018-11-09,8.827834129333496,9.005575873654227,8.768587257910205,8.780436406184691,34100,867.5,872.0,869.0,845.0,3.7304,3.7246,3.7207,3.7049,1,1,1,1,-574700,8.823994943142903,8.974927163159094,8.86733242029931,9.15794132015667,8.356418919563293,7.554896518969914
2018-11-12,8.999650955200195,9.005575811809464,8.768587197692936,8.768587197692936,17500,875.25,867.75,875.25,839.0,3.7592,3.7599,3.6949,3.6416,0,1,1,1,-557200,8.891438007354736,9.033798575502422,8.924604654900866,9.221749144257696,8.416576552391053,7.6114039605244095
2018-11-13,8.916705131530762,9.005575719658724,8.887081413812968,8.999650863110082,8500,871.75,867.5,873.0,833.5,3.7294,3.7304,3.7,3.7158,1,1,1,1,-565700,8.901268451257362,9.042812685589393,8.936454088334152,9.25156425000301,8.47258689403534,7.693609538067669
2018-11-14,9.041125297546388,9.047050154752723,8.887082400334473,9.035200440340049,30500,867.25,875.25,872.0,839.0,3.7664,3.7592,3.7246,3.6946,0,1,1,1,-535200,8.955041979195864,9.08698245589066,8.991752617544527,9.311596533102973,8.523600316047668,7.735604098992364
2018-11-16,8.88708209991455,9.005576414908319,8.602695743929507,8.650093469927015,334100,888.75,867.25,867.5,875.25,3.7824,3.7664,3.7304,3.6949,1,1,1,1,-869300,8.929318173661919,9.060634107894,8.831784752917459,9.330521997411422,8.568331956863403,7.806141916315385
2018-11-19,8.970027923583984,9.035199652091556,8.786361321389293,9.035199652091556,37900,892.25,870.5,875.25,873.0,3.7824,3.8014,3.7592,3.7,1,1,1,1,-831400,8.945181457798089,9.064482616130928,8.930529632354945,9.345490608036654,8.618395900726318,7.891301193415982
2018-11-21,8.970027923583984,9.005575933669775,8.804135326432188,8.804135326432188,55200,881.0,892.25,867.25,867.75,3.7544,3.7824,3.7664,3.7599,1,1,1,1,-831400,8.95493978032234,9.06265664586509,8.926579727895316,9.340159430938018,8.66934847831726,7.998537525696504
2018-11-23,8.987801551818848,9.064822990476229,8.881156395981645,9.064822990476229,31700,883.0,873.75,870.5,867.5,3.7961,3.7544,3.7824,3.7592,1,1,1,1,-799700,8.96772036349314,9.063209619046779,8.977926979425574,9.359447567006306,8.706970405578613,8.054493244150919
2018-11-26,9.064824104309082,9.064824104309082,8.90485635089737,8.999651805500395,65500,881.0,881.0,888.75,875.25,3.8031,3.7557,3.7824,3.7294,1,1,1,1,-734200,9.005167793792353,9.086649316500464,9.01150151983851,9.389546401010188,8.743703699111938,8.097860997213688
2018-11-27,9.272188186645508,9.272188186645508,9.076672437842662,9.08852215111577,89700,862.25,883.0,892.25,871.75,3.673,3.7961,3.7425,3.7664,1,0,1,1,-644500,9.107323914464057,9.173033441187581,9.207016270377892,9.429197512072058,8.797914838790893,8.166632165509728
2018-11-28,9.396607398986816,9.396607398986816,9.272188234109434,9.301811952418417,68400,875.5,881.0,873.75,867.25,3.9397,3.8031,3.7544,3.8014,0,0,1,1,-576100,9.217988682566984,9.277554988332698,9.35513434402769,9.483000671717155,8.855977058410645,8.228953445104134
2018-11-29,9.444005012512209,9.473628730476902,9.331435562276878,9.408457002974911,64600,890.5,862.25,881.0,870.5,3.8735,3.673,3.7557,3.7824,0,0,0,1,-511500,9.30447384890388,9.368249012548176,9.416356435088664,9.518557643397262,8.917890357971192,8.317223072545122
2018-11-30,9.378833770751951,9.420306639035203,9.325511188658943,9.420306639035203,36900,887.25,875.5,883.0,888.75,3.8492,3.9397,3.7961,3.7824,0,0,0,1,-548400,9.333064111202773,9.4087268166877,9.3748838661487,9.535977723109541,8.970620346069335,8.40526296902913
2018-12-03,9.301813125610352,9.4677051780282,9.218867381914178,9.4677051780282,70000,894.75,890.5,881.0,892.25,3.851,3.8735,3.8031,3.7425,0,0,1,0,-618400,9.32129317219794,9.407175222135328,9.329461895184243,9.508166087117795,9.020684289932252,8.533202492746709
2018-12-04,9.289962768554688,9.426231081218866,9.165543604153491,9.301811916817671,51500,905.75,887.25,862.25,873.75,3.8652,3.8492,3.673,3.7544,0,0,0,1,-669900,9.30958182429687,9.397093905914886,9.293912484642348,9.473298423185497,9.064527225494384,8.655756027803271
2018-12-06,9.212940216064451,9.254413077520914,9.124069072196574,9.254413077520914,25400,911.75,894.75,875.5,881.0,3.8511,3.8652,3.8735,3.7961,0,0,1,1,-695300,9.272693007277669,9.358372644058157,9.197140788593979,9.486060672340576,9.080523872375489,8.674987072410401
2018-12-07,9.260337829589844,9.30181069058116,9.12406896986425,9.12406896986425,24500,909.5,905.75,890.5,883.0,3.8674,3.8408,3.8492,3.8031,1,0,1,1,-670800,9.268167967728619,9.342229196694937,9.228739163345084,9.504868756203217,9.093854427337646,8.682840098472075
2018-12-10,9.207016944885254,9.30181239597396,9.153694362391493,9.153694362391493,18400,916.75,911.75,887.25,881.0,3.8778,3.8511,3.851,3.673,0,1,1,1,-689200,9.244823983910118,9.308522096169119,9.220841234416902,9.51561325765746,9.104815196990966,8.694017136324472
2018-12-11,9.207016944885254,9.355134978467724,9.18331808211308,9.355134978467724,19900,909.75,909.5,894.75,862.25,3.9058,3.8674,3.8652,3.9397,0,1,1,1,-689200,9.230529175810592,9.280798982122764,9.24849000182202,9.520681931805182,9.120811939239502,8.720941946673822
2018-12-12,9.272188186645508,9.284037899918616,9.147769022405022,9.207016458719702,32400,915.0,916.75,905.75,875.5,3.9167,3.8778,3.8408,3.8735,0,1,1,1,-656800,9.246554646482332,9.28089064600075,9.23466503632305,9.516592460018485,9.145399475097657,8.774206490176828
2018-12-13,9.189242362976074,9.331435530694844,9.17146779324216,9.278112951543951,20100,920.0,909.75,911.75,890.5,3.9026,3.9058,3.8511,3.8492,0,1,1,1,-676900,9.22475458690651,9.250532115840658,9.230715228971027,9.503444733118235,9.163469886779785,8.823495040441335
2018-12-14,9.100372314453123,9.230716349869228,9.076673450288878,9.189243478838168,44600,907.0,915.0,909.5,887.25,3.8541,3.9167,3.8674,3.851,1,1,1,1,-721500,9.177285025134289,9.195583230913877,9.13592070487041,9.5011686346475,9.168505954742432,8.835843274837364
2018-12-17,9.052972793579102,9.18331680318627,8.98187621516393,9.1418439403671,19400,900.5,920.0,916.75,894.75,3.8907,3.9026,3.8778,3.8652,1,1,1,1,-740900,9.129832699139268,9.137227683464598,9.072721937309767,9.491437900322856,9.175319337844849,8.859200775366842
2018-12-18,9.094447135925291,9.171468013184274,9.058898560630391,9.058898560630391,22400,904.75,907.0,909.75,905.75,3.9155,3.8541,3.9058,3.8408,1,1,1,1,-718500,9.116270936768629,9.108007461215541,9.108271236579986,9.490214125636177,9.177985429763794,8.865756733891411
2018-12-19,9.479555130004885,9.479555130004885,9.029276125723529,9.029276125723529,193600,907.75,900.5,915.0,911.75,3.8976,3.8907,3.9167,3.8511,0,1,1,0,-524900,9.255075807745511,9.221097217395554,9.329462128577767,9.516027943827593,9.207609081268311,8.899190218709029
2018-12-20,9.420306205749512,9.651371094208388,9.366984191134495,9.62767166767892,52800,900.0,904.75,920.0,909.5,3.9109,3.9155,3.9026,3.8674,0,1,1,0,-577700,9.318180384065268,9.285559189020454,9.479553830364132,9.531169646394304,9.230122995376586,8.929076344358869
2018-12-21,9.3906831741333,9.479553764666878,9.349209742195589,9.420306327627536,47500,893.5,907.75,907.0,916.75,3.8962,3.8976,3.8541,3.8778,0,1,1,0,-625200,9.345851140863754,9.323014774888566,9.40648222699859,9.533913136350675,9.251155757904053,8.968398379457431
2018-12-26,9.361059188842772,9.384758049978052,9.242564883166366,9.384758049978052,31200,884.0,893.5,904.75,915.0,3.9026,3.8389,3.8976,3.9026,1,1,1,0,-656400,9.3516976170801,9.339790746235341,9.329460707329064,9.52755289892156,9.269818639755249,9.012084380588938
2018-12-27,9.313661575317385,9.532876184634612,9.23664013447207,9.349209584922647,147800,870.0,884.75,907.75,920.0,3.9028,3.8434,3.9109,3.8541,1,1,0,1,-804200,9.337150182975476,9.334697119800877,9.361059298141356,9.521703482557683,9.282260513305664,9.042817544053644
2018-12-28,9.248490333557127,9.372909511363972,9.242566041300034,9.242566041300034,32400,869.0,884.0,900.0,907.0,3.9206,3.9026,3.8962,3.8907,1,1,1,1,-836600,9.303314628755828,9.307058018218312,9.287988628740377,9.520962584209155,9.281075620651245,9.041188657093336
2019-01-02,9.44993019104004,9.47955391001392,9.129995269178089,9.361059599143836,30000,882.5,869.0,884.75,904.75,3.88,3.8715,3.9026,3.9109,1,1,1,0,-806600,9.359383064641431,9.35583718435179,9.353159790077349,9.5301323127608,9.283741760253907,9.037351207747014
2019-01-03,9.627671241760254,9.775789260864258,9.485478079026509,9.485478079026509,63300,894.75,882.75,884.0,907.75,3.8799,3.8742,3.9028,3.8962,1,0,0,0,-743300,9.462013853007349,9.45373126522319,9.629646193883673,9.575500058417504,9.292925071716308,9.010350085015112
2019-01-04,9.657294273376465,9.746165987773509,9.633595978241166,9.716541706290895,39100,900.25,882.5,870.0,900.0,3.7863,3.88,3.9206,3.8389,0,0,0,0,-704200,9.536793533735295,9.53619093544043,9.679018746463713,9.631546680230235,9.306848096847535,8.982149513464835
2019-01-07,9.657294273376465,9.704691993697852,9.639520834537688,9.64544569083421,38500,909.5,894.75,869.0,893.5,3.7551,3.8799,3.8715,3.8434,0,0,0,0,-704200,9.582971263367071,9.595983431293764,9.66716903387067,9.685106444609225,9.32462215423584,8.964137863862454
2019-01-08,9.63359546661377,9.769863764044384,9.62767061063191,9.651370034559353,28900,912.25,900.25,882.75,884.75,3.6612,3.7863,3.8742,3.9026,0,0,0,0,-733100,9.602445809401074,9.62998853187978,9.677043280430022,9.727226714826175,9.341803789138794,8.956380863451413
2019-01-09,9.598047256469728,9.698767545915976,9.586197544758235,9.698767545915976,24500,906.25,909.5,882.5,884.0,3.7341,3.7551,3.88,3.9028,0,0,0,0,-757600,9.600979620254549,9.640275679899023,9.627670782381314,9.757691271601454,9.361059141159057,8.96442701071666
2019-01-10,9.568424224853516,9.59804850799506,9.497328205415515,9.515101645249588,24200,911.5,912.25,894.75,870.0,3.7124,3.6612,3.8799,3.9206,1,0,1,0,-781800,9.588691733671734,9.634864070108003,9.554600312754696,9.780486807500296,9.376463460922242,8.972440114344188
2019-01-11,9.485479354858398,9.580274809431234,9.45585563404802,9.574349952264065,52900,895.5,906.25,900.25,869.0,3.68,3.7341,3.7863,3.8715,1,1,1,1,-834700,9.549520666652471,9.599287871143389,9.507203266112551,9.788979074655952,9.390386581420898,8.991794088185845
2019-01-14,9.532876968383787,9.603972993439507,9.485479241662992,9.485479241662992,25000,899.25,911.5,909.5,882.75,3.7079,3.7124,3.7551,3.8742,0,0,0,0,-809700,9.54316962321438,9.58699846121389,9.540776401162097,9.800321346915336,9.406679582595824,9.013037818276313
2019-01-15,9.61582088470459,9.75801403791058,9.532875161180444,9.532875161180444,69100,890.75,895.5,912.25,882.5,3.6596,3.68,3.6612,3.88,0,0,0,0,-740600,9.570995941123421,9.605046923908716,9.635570027931871,9.82274880502269,9.423861217498779,9.024973629974868
2019-01-16,9.657294273376465,9.716541706290895,9.627671121944644,9.716541706290895,70400,893.25,899.25,906.25,894.75,3.6975,3.7079,3.7341,3.8799,0,0,0,0,-670200,9.604050329684243,9.631548444578717,9.66716903387067,9.843102713176412,9.447263813018798,9.051424912861185
2019-01-17,9.497328758239746,9.657295376312076,9.49140390126656,9.627672221497068,34700,894.5,890.75,911.5,900.25,3.7164,3.6596,3.7124,3.7863,1,0,0,0,-704900,9.563346996268685,9.594031503816908,9.548676011939461,9.82797729959108,9.46711163520813,9.106245970825182
2019-01-18,9.49140453338623,9.65729601947998,9.49140453338623,9.503254248121785,39200,907.75,893.25,895.5,909.5,3.7343,3.6975,3.68,3.7551,1,1,0,0,-744100,9.53590515128981,9.562427716247942,9.54670169541748,9.792706237810812,9.489033222198486,9.18536020658616
2019-01-22,9.301813125610352,9.49732946509898,9.301813125610352,9.361060569700903,53400,916.75,894.5,899.25,912.25,3.7502,3.7343,3.6596,3.7341,1,1,1,1,-797500,9.446535812671963,9.471646008354393,9.366985238773227,9.757016219430659,9.499401521682739,9.241786823934818
2019-01-23,9.509178161621094,9.538802449039997,9.272189512524966,9.29588837743458,45100,909.25,907.75,890.75,906.25,3.7514,3.7489,3.6975,3.7124,0,1,1,0,-752400,9.470523175554876,9.475690180752665,9.440056707728685,9.758357518874194,9.50088267326355,9.243407827652907
2019-01-24,9.509178161621094,9.59804989382678,9.479555004253209,9.532877591556217,71700,915.0,916.75,893.25,911.5,3.812,3.7502,3.7164,3.68,0,1,0,0,-752400,9.485250887957838,9.479043678205707,9.528927686567028,9.759998193491752,9.505326271057129,9.250654348622506
2019-01-28,9.509178161621094,9.651372481129789,9.420307559466425,9.479555004253209,45700,925.25,915.0,907.75,899.25,3.7698,3.812,3.7489,3.6596,1,0,0,0,-752400,9.494330273680465,9.481856046601093,9.526952734072436,9.760140866135552,9.51125102043152,9.262361174727486
2019-01-29,9.509178161621094,9.58027532137544,9.473630146769429,9.509178161621094,29600,923.25,916.0,916.75,890.75,3.7696,3.7623,3.7502,3.6975,1,0,0,0,-752400,9.499948556718188,9.484244263281989,9.521027876588654,9.757334900761288,9.518656969070435,9.279979037379581
2019-01-30,9.438081741333008,9.509177768094103,9.313662564450116,9.479554611952144,175800,919.0,925.25,909.25,893.25,3.7596,3.7698,3.7514,3.7164,1,0,1,1,-928200,9.476225733998824,9.461484141958426,9.420307357959075,9.746968155163676,9.524877977371215,9.302787799578754
2019-01-31,9.526952743530272,9.598049903355202,9.438082141287376,9.438082141287376,77800,921.0,923.25,915.0,894.5,3.7185,3.7696,3.812,3.7343,1,0,0,0,-850400,9.495586363345565,9.475783680740573,9.521028262724284,9.718874961606295,9.538801097869873,9.358727234133452
2019-02-01,9.598047256469728,9.651369829120725,9.526950116251491,9.526950116251491,35100,915.25,919.0,916.0,907.75,3.6814,3.7596,3.7623,3.7489,0,0,0,0,-815300,9.534703206338941,9.511747942903146,9.592122400613981,9.723045544737523,9.546206951141357,9.369368357545191
2019-02-04,9.645445823669434,9.645445823669434,9.509176387074325,9.598048102695293,52800,917.75,921.0,925.25,916.75,3.6428,3.7185,3.7698,3.7502,0,0,0,0,-762500,9.577083438695322,9.555456006197959,9.600022678137732,9.725826642574118,9.547095680236817,9.368364717899516
2019-02-05,9.639521598815918,9.65729503906388,9.580274161204,9.580274161204,66900,918.5,915.25,923.25,909.25,3.6573,3.6814,3.7696,3.7514,0,0,0,0,-829400,9.600962684314101,9.585986008227296,9.625696933027934,9.722794953564954,9.546207046508789,9.369619139452624
2019-02-06,9.420306205749512,9.58619880130321,9.33736047299809,9.538801078295132,76500,920.25,917.75,919.0,915.0,3.667,3.6428,3.7596,3.812,0,0,0,0,-905900,9.531932861761437,9.531846556852452,9.447955160016937,9.711363801143202,9.534357643127441,9.35735148511168
2019-02-07,9.272188186645508,9.432155925679888,9.189242453835467,9.33143562296019,33600,921.75,918.5,921.0,916.0,3.6683,3.6573,3.7185,3.7623,0,1,1,0,-939500,9.43250437730708,9.439120184041307,9.297862188720288,9.722085863383096,9.516287279129028,9.310488694874959
2019-02-08,9.301813125610352,9.47955489285651,9.129996215778348,9.473630035442357,56500,913.25,920.25,915.25,925.25,3.6947,3.667,3.6814,3.7698,1,1,1,0,-883000,9.382553279520772,9.380226715597079,9.303788078081737,9.724424118787407,9.50147557258606,9.278527026384712
2019-02-11,8.88708209991455,9.432156513911346,8.88708209991455,9.307737341911524,63600,914.5,921.75,917.75,923.25,3.7149,3.6683,3.6428,3.7696,1,1,1,1,-946600,9.19299230420807,9.19237599518813,9.068773571246815,9.818613795504785,9.467408466339112,9.11620313717344
2019-02-12,9.183316230773926,9.242563658272926,8.916703937079106,8.916703937079106,84900,905.0,913.25,918.5,919.0,3.7286,3.6947,3.6573,3.7596,1,1,1,1,-861700,9.189296163361648,9.156983689779562,9.114194608708653,9.825538299396142,9.452300310134888,9.079062320873634
2019-02-13,9.35513401031494,9.390682583307052,9.094446546799263,9.094446546799263,78100,917.5,914.5,920.25,921.0,3.7552,3.7149,3.667,3.7185,1,1,1,1,-783600,9.252587225567737,9.193587257490611,9.280087713473753,9.817037064879115,9.443413162231446,9.069789259583777
2019-02-14,9.532876968383787,9.538801825480256,9.3966080802924,9.3966080802924,97700,916.5,905.0,921.75,915.25,3.708,3.7286,3.6683,3.6814,0,0,0,0,-685900,9.359647259509103,9.286078913590487,9.48942895805215,9.806620882473178,9.439265966415405,9.071911050357633
2019-02-15,9.35513401031494,9.532875745224697,9.31366114601198,9.532875745224697,40200,903.5,917.5,913.25,917.75,3.7532,3.7552,3.6947,3.6428,1,1,1,0,-726100,9.357880426952368,9.295601479006303,9.400556967183872,9.778376905872276,9.424157953262329,9.069939000652381
2019-02-19,9.444005012512209,9.5980484589337,9.444005012512209,9.5980484589337,59200,907.5,916.5,914.5,918.5,3.6468,3.7532,3.7286,3.667,1,0,0,0,-666900,9.390724700556325,9.33521378289903,9.49535282798604,9.774191230500437,9.421491765975953,9.068792301451468
2019-02-20,9.47362995147705,9.503254238285267,9.40253335821382,9.497329380923624,45600,900.75,903.5,905.0,920.25,3.7317,3.722,3.7552,3.6683,1,0,0,0,-621300,9.422421822925127,9.37638580510431,9.45980584932538,9.772649723934656,9.420603036880493,9.06855634982633
2019-02-21,9.526952743530272,9.592125045865538,9.449931291241192,9.538802458509595,54300,902.5,907.5,917.5,921.75,3.722,3.6468,3.708,3.6947,0,1,0,0,-567000,9.462357008433003,9.42651397652153,9.523003026879001,9.782307838524886,9.43186001777649,9.081412197028094
2019-02-22,9.509178161621094,9.59804989382678,9.449931281859817,9.59804989382678,22200,911.0,900.75,916.5,913.25,3.724,3.7317,3.7532,3.7149,1,0,0,0,-589200,9.48022139435124,9.458049964593961,9.519053112435897,9.782307838524886,9.43186001777649,9.081412197028094
2019-02-25,9.479555130004885,9.509178287765735,9.372909953984164,9.509178287765735,19300,910.25,902.5,903.5,914.5,3.7665,3.722,3.722,3.7286,0,0,0,0,-608500,9.479897191509998,9.471072646454788,9.45388112391826,9.779699352051312,9.430378866195678,9.081058380340044
2019-02-26,9.455855369567873,9.526951958508926,9.384758780626814,9.384758780626814,18800,911.75,911.0,907.5,905.0,3.7463,3.724,3.6468,3.7552,1,0,0,0,-627300,9.470649413598238,9.472059133518687,9.455855369567871,9.775310608601401,9.427712726593018,9.080114844584635
2019-02-27,9.526952743530272,9.562500758417228,9.384759553931437,9.384759553931437,24000,903.75,910.25,900.75,917.5,3.7504,3.7665,3.7317,3.708,1,0,0,0,-603300,9.492101163457905,9.497060236775736,9.491404351959645,9.777165889982134,9.428601455688476,9.080037021394817
2019-02-28,9.3906831741333,9.509176918161115,9.3906831741333,9.479553764666878,18900,903.5,911.75,902.5,916.5,3.7471,3.7463,3.722,3.7532,1,1,0,0,-622200,9.453506083807646,9.467626015869453,9.43018108880924,9.775168898306887,9.426231527328492,9.077294156350096
2019-03-01,9.47362995147705,9.509177965595915,9.40253335821382,9.40253335821382,16800,897.5,903.75,911.0,903.5,3.7273,3.7504,3.724,3.722,0,0,0,0,-605400,9.46111337553415,9.473897249596451,9.461780425095595,9.770068764582232,9.42356538772583,9.077062010869428
2019-03-06,9.538801193237305,9.56842434670524,9.4143820275855,9.420306319263826,45100,901.25,899.25,903.75,902.5,3.7741,3.7475,3.7504,3.722,0,0,0,0,-560300,9.491115332133388,9.500932321450911,9.507202522509347,9.76179809497763,9.42060308456421,9.07940807415079
2019-03-07,9.49140453338623,9.538802262277445,9.31958705987371,9.538802262277445,40900,889.75,903.25,903.5,911.0,3.7744,3.7214,3.7471,3.724,0,1,0,0,-601200,9.491337957053348,9.504136414670329,9.449931285179128,9.739361727363683,9.412901020050048,9.086440312736414
2019-03-08,9.35513401031494,9.473628311912975,9.35513401031494,9.473628311912975,19700,890.75,901.25,897.5,910.25,3.8368,3.7741,3.7273,3.7665,1,1,0,0,-620900,9.439390935955858,9.458318152485765,9.394632110847619,9.70789971880984,9.398681640625,9.08946356244016
2019-03-11,9.44993019104004,9.54472620476155,9.378833604517988,9.426231328866022,22800,883.75,889.75,899.25,911.75,3.8693,3.7744,3.7475,3.7463,0,0,0,0,-598100,9.443326629924968,9.456599095731363,9.457830000106526,9.710100034712553,9.400162839889527,9.0902256450665
2019-03-12,9.479555130004885,9.479555130004885,9.420307684432146,9.449931407218514,30500,877.75,890.75,903.25,903.75,3.8134,3.8368,3.7214,3.7504,0,0,0,0,-567600,9.45723755509568,9.465513929123803,9.459805981480637,9.71628844505529,9.410531187057495,9.1047739290597
2019-03-13,9.44993019104004,9.538801347961686,9.432156185665889,9.485478766813786,24100,884.75,883.75,901.25,903.5,3.8373,3.8693,3.7741,3.7471,1,0,0,0,-591700,9.454443210036953,9.461710269885845,9.473629241555871,9.719756561257242,9.41793704032898,9.116117519400717
2019-03-14,9.402532577514648,9.52695174665106,9.361059709477662,9.515102032911663,32900,889.0,877.75,889.75,897.5,3.8116,3.8134,3.7744,3.7273,1,0,0,0,-624600,9.43460792847144,9.442141375256085,9.43018134454779,9.614063517854593,9.443709564208984,9.273355610563375
2019-03-15,9.47362995147705,9.521027680319204,9.40253335821382,9.467705094115408,14500,889.5,884.75,890.75,899.25,3.8133,3.8373,3.8368,3.7475,0,0,0,0,-610100,9.449480042254466,9.452222878500116,9.465730330003359,9.576745662777137,9.45822525024414,9.339704837711144
2019-03-18,9.526952743530272,9.574350473396551,9.479555013663994,9.479555013663994,26800,909.25,889.0,883.75,903.25,3.8405,3.8116,3.8693,3.7214,0,0,0,0,-583300,9.47909188415651,9.478417367231945,9.526952743530273,9.578589688723993,9.466816186904907,9.355042685085822
2019-03-19,9.44993019104004,9.53287649116182,9.1181461206038,9.526951634361955,112600,905.75,889.5,877.75,901.25,3.813,3.8133,3.8134,3.7741,0,0,0,0,-695900,9.467909129106008,9.471038741296983,9.366984267601886,9.570196422205505,9.462668848037719,9.355141273869933
2019-03-20,9.224790573120115,9.509176914745774,9.20109171131798,9.479553761262178,119400,904.0,909.25,884.75,889.75,3.79,3.8405,3.8373,3.7744,0,0,1,1,-815300,9.37500010542647,9.386672705478691,9.311686399727956,9.600587575639633,9.456151676177978,9.311715776716323
2019-03-21,9.307737350463867,9.349210219493427,9.183318178349722,9.242565618413778,30700,906.0,905.75,889.0,890.75,3.7877,3.813,3.8116,3.8368,0,1,0,0,-784600,9.349180195442802,9.352500005833265,9.280088582769006,9.608311339355092,9.449338293075561,9.29036524679603
2019-03-22,9.183316230773926,9.349208236735649,9.183316230773926,9.349208236735649,56600,910.5,904.0,889.5,883.75,3.7742,3.79,3.8133,3.8693,0,1,1,1,-841200,9.285762151404763,9.284207267624687,9.2386135660945,9.632710182777643,9.434822607040406,9.236935031303169
2019-03-25,9.094447135925291,9.171468013184274,9.08259742248518,9.129995146194757,29600,903.75,906.0,909.25,877.75,3.791,3.7877,3.8405,3.8134,0,1,1,1,-870800,9.212544603715319,9.203146048729316,9.116170857198249,9.657725673635875,9.413197326660157,9.168668979684439
2019-03-26,9.129995346069336,9.236640509263282,9.124070489219571,9.159619065292704,278700,906.5,910.5,905.75,884.75,3.906,3.7742,3.813,3.8373,1,1,0,1,-592100,9.180872079566816,9.156562207686902,9.163568781517396,9.664841447622349,9.394238185882568,9.123634924142786
2019-03-27,8.893007278442383,9.15961963807395,8.893007278442383,9.15961963807395,51400,900.75,903.75,904.0,889.0,3.8536,3.791,3.79,3.8116,1,1,1,1,-643500,9.07064017514428,9.041224643809022,8.981878064986239,9.71270856198325,9.364910793304443,9.017113024625635
2019-03-28,9.01150131225586,9.076673044537818,8.786361830247095,8.922630716869056,23300,887.5,906.5,906.0,889.5,3.875,3.906,3.7877,3.8133,1,1,1,1,-620200,9.047938831437673,8.998944728787315,8.958178729013591,9.721425168061312,9.342693090438843,8.963961012816373
2019-03-29,9.212940216064451,9.212940216064451,9.035198493354056,9.070747063906278,571900,889.5,900.75,910.5,909.25,3.9882,3.8536,3.7742,3.8405,0,0,1,1,-48300,9.110874901436889,9.041015655741296,9.153692975160986,9.69954678556621,9.326992464065551,8.954438142564893
2019-04-01,9.3906831741333,9.479553764666878,9.295887161865268,9.3906831741333,74700,884.25,887.5,903.75,905.75,3.8977,3.875,3.791,3.813,0,0,0,0,26400,9.217724333912074,9.137876722080735,9.38870803355515,9.69954678556621,9.326992464065551,8.954438142564893
2019-04-02,9.325511932373049,9.390684233473335,9.295888210511595,9.337361647127826,17800,895.5,889.5,906.5,904.0,3.9225,3.9882,3.906,3.79,0,0,0,0,8600,9.258825191861476,9.190147593069417,9.337361458785992,9.685700472220171,9.319586563110352,8.953472654000533
2019-04-03,9.165542602539062,9.32550975927336,9.165542602539062,9.32550975927336,34800,900.0,884.25,900.75,906.0,3.8485,3.8977,3.8536,3.7877,1,1,0,1,-26200,9.223120145817074,9.174917901476515,9.218864988117161,9.65792739665681,9.30092363357544,8.94391987049407
