Date,Close,High,Low,Open,Volume,target_3d,target_7d,target_15d,target_30d,OBV,FWMA,TEMA,HLC3,BB_upper,BB_middle,BB_lower
2023-02-10,10.23505973815918,11.075046866431844,10.152886951803618,10.865049648997328,515800,1,1,1,1,-3689100,10.59182651724825,10.706874039750545,10.487664518798214,11.101199413447539,10.413100051879884,9.725000690312228
2023-02-13,10.463316917419434,10.718964904602522,10.253319703469526,10.253319703469526,205100,1,1,1,1,-3484000,10.542869155837362,10.637774379225633,10.478533841830494,11.070423477771744,10.446425676345825,9.822427874919907
2023-02-14,10.819398880004885,10.819398880004885,10.408534948037262,10.445056089686306,252800,1,1,1,1,-3231200,10.648543643177645,10.707618621033511,10.682444236015677,11.062186483101033,10.49755539894104,9.932924314781047
2023-02-15,11.166349411010742,11.294173843530508,10.828528629422124,10.828528629422124,343100,1,0,1,0,-2888100,10.84652084849669,10.878896982931375,11.09635062798779,11.126828920036731,10.561010932922363,9.995192945807995
2023-02-16,11.184609413146973,11.367215106970193,10.95635207818479,11.047655360462716,179500,0,0,0,0,-2708600,10.97593734714129,11.010697766751496,11.169392199433986,11.181218785129554,10.62172737121582,10.062235957302088
2023-02-17,11.303303718566896,11.412867138609627,11.020264230407005,11.029394733093731,107700,0,1,0,0,-2600900,11.10117792647944,11.14675039507721,11.245478362527843,11.280270578697314,10.675596141815186,10.070921704933058
2023-02-22,11.184609413146973,11.595472441932376,10.910700437045827,11.26678219305058,247800,0,1,0,0,-2848700,11.133494897498078,11.202241002792794,11.230260764041725,11.347578472436696,10.71257381439209,10.077569156347485
2023-02-23,11.029394149780272,11.39460553060772,10.956351873614786,11.39460553060772,102300,0,1,1,0,-2951000,11.093825122647546,11.184035662000781,11.12678385133426,11.372051506511626,10.746812343597412,10.121573180683198
2023-02-24,10.919832229614258,11.148089591545382,10.919832229614258,11.02939565885327,65800,1,1,0,0,-3016800,11.02752447902068,11.126767470844085,10.995918016924634,11.387777019558449,10.758681774139404,10.12958652872036
2023-02-27,10.865050315856934,10.965484114559215,10.718965740362073,10.919832467033885,116400,1,1,0,0,-3133200,10.965557245405401,11.060159460964693,10.849833390259407,11.398031752899318,10.772377252578735,10.146722752258153
2023-02-28,10.95635223388672,11.266782353164064,10.819398179256192,10.865048950311271,287300,1,1,0,0,-2845900,10.962232685475998,11.038572422556287,11.014177588768993,11.415337844482067,10.790637826919555,10.165937809357043
2023-03-01,11.184609413146973,11.25765169067626,10.755485379612931,10.95635207818479,337700,1,1,0,0,-2508200,11.047423853110107,11.099385502487955,11.065915494478721,11.457480228333125,10.82487645149231,10.192272674651495
2023-03-02,11.44025707244873,11.522429850110948,11.047655059120794,11.138957468175674,209000,1,0,0,0,-2299200,11.197730734672314,11.231736854732874,11.336780660560157,11.523198705483066,10.881027698516846,10.238856691550625
2023-03-03,11.27591323852539,11.62286363813394,11.27591323852539,11.586342497610268,99100,1,0,0,0,-2398300,11.227538798450215,11.270549943674691,11.391563371728239,11.568882206257653,10.910701179504395,10.252520152751137
2023-03-06,11.61373233795166,11.61373233795166,11.138956708604107,11.27591161894631,78300,1,0,0,0,-2320000,11.375623177805004,11.413887341362562,11.45547379483581,11.669882302097871,10.963656806945801,10.25743131179373
2023-03-07,11.641124725341797,11.723297509779083,11.330694593348786,11.641124725341797,98600,1,0,1,0,-2221400,11.477519766554146,11.526839849745034,11.565038942823222,11.758802360232814,11.017525577545166,10.27624879485752
2023-03-08,11.732428550720217,11.732428550720217,11.46765005024183,11.622864252623962,88000,0,0,0,0,-2133400,11.575332954012115,11.638433688885513,11.644169050560754,11.842782251190183,11.079611587524415,10.316440923858647
2023-03-09,11.686776161193848,11.814599716283272,11.613733880933417,11.668515155762408,81800,0,0,1,0,-2215200,11.618086031435952,11.700577151479388,11.705036586136847,11.9105328766396,11.132567262649536,10.354601648659472
2023-03-10,11.81459903717041,11.81459903717041,11.175478686262457,11.805469405712133,145900,0,0,0,0,-2069300,11.693424352525938,11.785808749723497,11.601558920201093,12.005268719288265,11.17228398323059,10.339299247172915
